,id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd
409,172019902,11245892,11225890,3.0,4.0,7.0,1.071,7.5,2.5
410,172020291,11265475,11265471,2.0,2.0,4.0,1.222,4.0,2.5
411,172020298,11265473,11265475,1.0,3.0,4.0,1.111,6.0,2.5
412,172019904,11245930,11234665,3.0,1.0,4.0,1.062,8.0,2.5
413,172019906,11222929,11222925,5.0,9.0,14.0,1.062,8.0,2.5
414,172019911,11234665,11225921,3.0,2.0,5.0,1.142,5.0,2.5
415,172019909,11222925,11245930,5.0,5.0,10.0,1.04,9.0,2.5
416,172020303,11265483,11265484,2.0,0.0,2.0,1.285,3.5,2.5
417,172019914,11225921,11222925,3.0,4.0,7.0,1.05,8.5,2.5
418,172019917,11245930,11222929,4.0,5.0,9.0,1.04,9.0,2.5
419,172020306,11265484,11242754,4.0,4.0,8.0,1.083,7.0,2.5
420,172019926,11222929,11225921,3.0,3.0,6.0,1.083,7.0,2.5
421,172019928,11222925,11234665,3.0,4.0,7.0,1.125,5.5,2.5
422,172020312,11265505,11265484,2.0,5.0,7.0,1.083,7.0,2.5
423,172020322,11242754,11265483,3.0,3.0,6.0,1.166,4.5,2.5
424,172019930,11234665,11222929,1.0,1.0,2.0,1.062,8.0,2.5
426,172020329,11265483,11265505,3.0,5.0,8.0,1.25,3.75,2.5
427,172019938,11234665,11245930,5.0,3.0,8.0,1.05,8.5,2.5
428,172019947,11222925,11222929,4.0,2.0,6.0,1.04,9.0,2.5
429,172020334,11265505,11242754,0.0,3.0,3.0,1.1,6.5,2.5
430,172019950,11245930,11222925,1.0,2.0,3.0,1.04,9.0,2.5
431,172019952,11225921,11234665,4.0,4.0,8.0,1.166,4.5,2.5
432,172020339,11265484,11265483,2.0,2.0,4.0,1.285,3.5,2.5
433,172019955,11222925,11225921,1.0,2.0,3.0,1.05,8.5,2.5
434,172019957,11222929,11245930,2.0,4.0,6.0,1.04,9.0,2.5
435,172020343,11242754,11265484,3.0,0.0,3.0,1.083,7.0,2.5
436,172019960,11225921,11222929,4.0,1.0,5.0,1.071,7.5,2.5
437,172019962,11234665,11222925,4.0,5.0,9.0,1.1,6.5,2.5
438,172020346,11265484,11265505,2.0,4.0,6.0,1.083,7.0,2.5
439,172020348,11265483,11242754,3.0,2.0,5.0,1.166,4.5,2.5
440,172019965,11222929,11234665,5.0,4.0,9.0,1.05,8.5,2.5
441,172019979,11245930,11225921,3.0,2.0,5.0,1.083,7.0,2.5
442,172020350,11265505,11265483,1.0,2.0,3.0,1.222,4.0,2.5
443,172019995,11222976,11222972,4.0,2.0,6.0,1.03,10.0,2.5
444,172020354,11242754,11265505,1.0,3.0,4.0,1.1,6.5,2.5
445,172019986,11245965,11234692,5.0,5.0,10.0,1.05,8.5,2.5
446,172019997,11222972,11245965,3.0,4.0,7.0,1.04,9.0,2.5
447,172020002,11234692,11225953,4.0,1.0,5.0,1.1,6.5,2.5
448,172020364,11265521,11265522,3.0,0.0,3.0,1.333,3.25,2.5
449,172020010,11225953,11222972,4.0,3.0,7.0,1.05,8.5,2.5
450,172020021,11245965,11222976,3.0,2.0,5.0,1.04,9.0,2.5
451,172020370,11265522,11242817,2.0,3.0,5.0,1.062,8.0,2.5
452,172020026,11222976,11225953,3.0,3.0,6.0,1.1,6.5,2.5
453,172020031,11222972,11234692,4.0,5.0,9.0,1.071,7.5,2.5
454,172020375,11265524,11265522,2.0,3.0,5.0,1.1,6.5,2.5
455,172020379,11242817,11265521,3.0,2.0,5.0,1.142,5.0,2.5
456,172020037,11234692,11222976,3.0,3.0,6.0,1.05,8.5,2.5
457,172020039,11225953,11245965,3.0,2.0,5.0,1.1,6.5,2.5
458,172020384,11265521,11265524,3.0,3.0,6.0,1.2,4.333,2.5
459,172020042,11234692,11245965,4.0,2.0,6.0,1.04,9.0,2.5
460,172020046,11222972,11222976,4.0,4.0,8.0,1.04,9.0,2.5
461,172020392,11265524,11242817,1.0,2.0,3.0,1.142,5.0,2.5
462,172020049,11245965,11222972,3.0,1.0,4.0,1.04,9.0,2.5
463,172020061,11225953,11234692,5.0,2.0,7.0,1.142,5.0,2.5
464,172020396,11265522,11265521,3.0,1.0,4.0,1.363,3.0,2.5
465,172020066,11222972,11225953,4.0,3.0,7.0,1.062,8.0,2.5
466,172020072,11222976,11245965,2.0,4.0,6.0,1.04,9.0,2.5
467,172020399,11242817,11265522,1.0,0.0,1.0,1.05,8.5,2.5
468,172020076,11225953,11222976,3.0,2.0,5.0,1.1,6.5,2.5
469,172020082,11234692,11222972,2.0,4.0,6.0,1.071,7.5,2.5
470,172020402,11265522,11265524,2.0,4.0,6.0,1.062,8.0,2.5
471,172020404,11265521,11242817,0.0,1.0,1.0,1.111,6.0,2.5
472,172020091,11222976,11234692,6.0,2.0,8.0,1.05,8.5,2.5
473,172020096,11245965,11225953,2.0,5.0,7.0,1.1,6.5,2.5
474,172020406,11265524,11265521,1.0,2.0,3.0,1.222,4.0,2.5
475,172057226,11241104,11246107,0.0,2.0,2.0,1.222,4.0,2.5
476,172057235,11244496,11244157,3.0,5.0,8.0,1.166,4.5,2.5
477,172020409,11242817,11265524,3.0,2.0,5.0,1.1,6.5,2.5
478,172057249,11244157,11241104,2.0,1.0,3.0,1.222,4.0,2.5
479,172057256,11246107,11253171,1.0,2.0,3.0,1.111,6.0,2.5
480,172057264,11253171,11244157,0.0,0.0,0.0,1.142,5.0,2.5
481,172057272,11241104,11244496,4.0,1.0,5.0,1.1,6.5,2.5
482,172057281,11244496,11253171,3.0,5.0,8.0,1.05,8.5,2.5
483,172057295,11244157,11246107,4.0,2.0,6.0,1.285,3.5,2.5
484,172057300,11246107,11244496,2.0,5.0,7.0,1.125,5.5,2.5
485,172057304,11253171,11241104,3.0,3.0,6.0,1.2,4.333,2.5
486,172057308,11246107,11241104,4.0,5.0,9.0,1.222,4.0,2.5
487,172057313,11244157,11244496,6.0,0.0,6.0,1.166,4.5,2.5
488,172057319,11241104,11244157,3.0,0.0,3.0,1.222,4.0,2.5
489,172057323,11253171,11246107,7.0,4.0,11.0,1.125,5.5,2.5
490,172057330,11244157,11253171,2.0,4.0,6.0,1.166,4.5,2.5
491,172057340,11244496,11241104,0.0,2.0,2.0,1.1,6.5,2.5
492,172057344,11253171,11244496,2.0,1.0,3.0,1.05,8.5,2.5
493,172057348,11246107,11244157,0.0,5.0,5.0,1.285,3.5,2.5
494,172057352,11244496,11246107,6.0,1.0,7.0,1.083,7.0,2.5
495,172057359,11241104,11253171,0.0,0.0,0.0,1.125,5.5,2.5
496,172057368,11222578,11247530,2.0,2.0,4.0,1.166,4.5,2.5
497,172057372,11244531,11244190,3.0,1.0,4.0,1.125,5.5,2.5
498,172057377,11244190,11222578,2.0,4.0,6.0,1.25,3.75,2.5
499,172057382,11247530,11253221,5.0,4.0,9.0,1.083,7.0,2.5
500,172057386,11253221,11244190,2.0,2.0,4.0,1.222,4.0,2.5
501,172057391,11222578,11244531,0.0,2.0,2.0,1.142,5.0,2.5
502,172057399,11244531,11253221,2.0,3.0,5.0,1.062,8.0,2.5
503,172057404,11244190,11247530,2.0,1.0,3.0,1.2,4.333,2.5
504,172057413,11247530,11244531,3.0,2.0,5.0,1.1,6.5,2.5
505,172057423,11253221,11222578,3.0,1.0,4.0,1.25,3.75,2.5
506,172057430,11247530,11222578,3.0,2.0,5.0,1.166,4.5,2.5
507,172057436,11244190,11244531,2.0,3.0,5.0,1.166,4.5,2.5
509,172057455,11253221,11247530,4.0,2.0,6.0,1.1,6.5,2.5
511,172057486,11244531,11222578,0.0,2.0,2.0,1.125,5.5,2.5
512,172057498,11253221,11244531,3.0,2.0,5.0,1.05,8.5,2.5
513,172057506,11247530,11244190,2.0,1.0,3.0,1.25,3.75,2.5
514,172057512,11244531,11247530,3.0,1.0,4.0,1.125,5.5,2.5
515,172057519,11222578,11253221,1.0,2.0,3.0,1.166,4.5,2.5
516,172057526,11241837,11245812,1.0,2.0,3.0,1.166,4.5,2.5
517,172057535,11243497,11244228,2.0,2.0,4.0,1.1,6.5,2.5
518,172057546,11244228,11241837,1.0,2.0,3.0,1.25,3.75,2.5
519,172057553,11245812,11253250,1.0,1.0,2.0,1.111,6.0,2.5
520,172057562,11253250,11244228,2.0,3.0,5.0,1.25,3.75,2.5
521,172057569,11241837,11243497,4.0,4.0,8.0,1.125,5.5,2.5
522,172057580,11243497,11253250,4.0,4.0,8.0,1.071,7.5,2.5
523,172057590,11244228,11245812,2.0,1.0,3.0,1.222,4.0,2.5
524,172057595,11245812,11243497,1.0,2.0,3.0,1.1,6.5,2.5
525,172057600,11253250,11241837,2.0,0.0,2.0,1.222,4.0,2.5
526,172057604,11245812,11241837,0.0,2.0,2.0,1.166,4.5,2.5
527,172057610,11244228,11243497,2.0,3.0,5.0,1.142,5.0,2.5
528,172057616,11241837,11244228,0.0,4.0,4.0,1.285,3.5,2.5
529,172057623,11253250,11245812,3.0,3.0,6.0,1.1,6.5,2.5
530,172057628,11244228,11253250,4.0,2.0,6.0,1.222,4.0,2.5
531,172057641,11243497,11241837,1.0,4.0,5.0,1.1,6.5,2.5
532,172057645,11253250,11243497,3.0,1.0,4.0,1.062,8.0,2.5
533,172057649,11245812,11244228,5.0,2.0,7.0,1.285,3.5,2.5
534,172057655,11243497,11245812,2.0,4.0,6.0,1.125,5.5,2.5
535,172057663,11241837,11253250,0.0,0.0,0.0,1.2,4.333,2.5
536,172057901,11224355,11227216,3.0,0.0,3.0,1.062,8.0,2.5
537,172057904,11225675,11225681,3.0,0.0,3.0,1.1,6.5,2.5
538,172058450,11232135,11223187,2.0,2.0,4.0,1.166,4.5,2.5
539,172058454,11222656,11225680,2.0,4.0,6.0,1.3,3.4,2.5
540,172057906,11225681,11224355,2.0,5.0,7.0,1.166,4.5,2.5
541,172057908,11227216,11228900,0.0,0.0,0.0,1.2,4.333,2.5
542,172058458,11225680,11232135,1.0,2.0,3.0,1.25,3.75,2.5
543,172058470,11223187,11232132,2.0,1.0,3.0,1.166,4.5,2.5
544,172057911,11228900,11225681,3.0,2.0,5.0,1.25,3.75,2.5
545,172057921,11224355,11225675,5.0,3.0,8.0,1.05,8.5,2.5
546,172058474,11232132,11225680,2.0,0.0,2.0,1.142,5.0,2.5
547,172058480,11232135,11222656,4.0,1.0,5.0,1.142,5.0,2.5
548,172057934,11225675,11228900,6.0,1.0,7.0,1.125,5.5,2.5
549,172057942,11225681,11227216,1.0,3.0,4.0,1.2,4.333,2.5
550,172058487,11222656,11232132,1.0,3.0,4.0,1.2,4.333,2.5
551,172058495,11225680,11223187,2.0,3.0,5.0,1.166,4.5,2.5
552,172057946,11227216,11225675,1.0,3.0,4.0,1.083,7.0,2.5
553,172057949,11228900,11224355,2.0,2.0,4.0,1.1,6.5,2.5
554,172058506,11223187,11222656,5.0,2.0,7.0,1.2,4.333,2.5
555,172058515,11232132,11232135,2.0,2.0,4.0,1.111,6.0,2.5
562,172058544,11232135,11225680,5.0,2.0,7.0,1.2,4.333,2.5
563,172058548,11232132,11223187,3.0,0.0,3.0,1.166,4.5,2.5
564,172057972,11225681,11228900,1.0,2.0,3.0,1.222,4.0,2.5
565,172057974,11225675,11224355,6.0,2.0,8.0,1.05,8.5,2.5
566,172058554,11225680,11232132,5.0,1.0,6.0,1.142,5.0,2.5
567,172058559,11222656,11232135,2.0,2.0,4.0,1.142,5.0,2.5
568,172057976,11228900,11225675,3.0,2.0,5.0,1.142,5.0,2.5
569,172057978,11227216,11225681,4.0,1.0,5.0,1.2,4.333,2.5
570,172058566,11232132,11222656,4.0,0.0,4.0,1.2,4.333,2.5
571,172058579,11223187,11225680,3.0,3.0,6.0,1.166,4.5,2.5
572,172057981,11225675,11227216,1.0,1.0,2.0,1.083,7.0,2.5
573,172057984,11224355,11228900,2.0,6.0,8.0,1.111,6.0,2.5
574,172058585,11222656,11223187,1.0,3.0,4.0,1.222,4.0,2.5
575,172058589,11232135,11232132,3.0,5.0,8.0,1.111,6.0,2.5
576,172057992,11224382,11227232,5.0,2.0,7.0,1.062,8.0,2.5
577,172057994,11225716,11225723,1.0,0.0,1.0,1.1,6.5,2.5
578,172058595,11232156,11223211,1.0,3.0,4.0,1.166,4.5,2.5
580,172057997,11225723,11224382,2.0,2.0,4.0,1.142,5.0,2.5
581,172058000,11227232,11228910,1.0,4.0,5.0,1.2,4.333,2.5
582,172058614,11237991,11232156,1.0,1.0,2.0,1.2,4.333,2.5
583,172058621,11223211,11232155,3.0,2.0,5.0,1.2,4.333,2.5
584,172058004,11228910,11225723,2.0,1.0,3.0,1.222,4.0,2.5
585,172058011,11224382,11225716,4.0,1.0,5.0,1.04,9.0,2.5
586,172055337,11265335,11239770,1.0,1.0,2.0,1.142,5.000,2.5
587,172055348,11240527,11265336,2.0,1.0,3.0,1.222,4.000,2.5
588,172055354,11265335,11259408,0.0,2.0,2.0,1.125,5.500,2.5
589,172055358,11265336,11239770,1.0,5.0,6.0,1.030,10.000,2.5
590,172055363,11240527,11259408,2.0,1.0,3.0,1.083,7.000,2.5
592,172055376,11265336,11259408,0.0,3.0,3.0,1.050,8.500,2.5
593,172055378,11239770,11240527,5.0,5.0,10.0,1.083,7.000,2.5
594,172055380,11239770,11259408,2.0,5.0,7.0,1.020,11.000,2.5
595,172055384,11265335,11240527,1.0,2.0,3.0,1.571,2.350,2.5
598,172055390,11234837,11265366,0.0,1.0,1.0,1.125,5.500,2.5
599,172055393,11239033,11256863,3.0,2.0,5.0,1.040,9.000,2.5
600,172055401,11234837,11232016,2.0,2.0,4.0,1.083,7.000,2.5
601,172055405,11265366,11256863,2.0,3.0,5.0,1.250,3.750,2.5
602,172055407,11234837,11256863,0.0,2.0,2.0,1.050,8.500,2.5
603,172055409,11232016,11239033,3.0,4.0,7.0,1.083,7.000,2.5
604,172055412,11234837,11239033,1.0,3.0,4.0,1.015,12.000,2.5
605,172055419,11232016,11265366,2.0,2.0,4.0,1.500,2.500,2.5
606,172055424,11265366,11239033,1.0,4.0,5.0,1.083,7.000,2.5
607,172055426,11232016,11256863,2.0,2.0,4.0,1.142,5.000,2.5
608,172055428,11265366,11234837,2.0,2.0,4.0,1.166,4.500,2.5
609,172055430,11256863,11239033,4.0,2.0,6.0,1.030,10.000,2.5
610,172055432,11232016,11234837,2.0,3.0,5.0,1.083,7.000,2.5
611,172055434,11256863,11265366,3.0,0.0,3.0,1.250,3.750,2.5
612,172055436,11256863,11234837,3.0,1.0,4.0,1.071,7.500,2.5
613,172055438,11239033,11232016,3.0,3.0,6.0,1.050,8.500,2.5
614,172055444,11239033,11234837,4.0,1.0,5.0,1.025,10.500,2.5
615,172055455,11265366,11232016,1.0,3.0,4.0,1.363,3.000,2.5
616,172071593,11265743,11239812,4.0,3.0,7.0,1.020,11.000,2.5
617,172071595,11222490,11255371,4.0,4.0,8.0,1.062,8.000,2.5
618,172071598,11243668,11239812,3.0,1.0,4.0,1.200,4.333,2.5
619,172071600,11265743,11222490,3.0,3.0,6.0,1.040,9.000,2.5
620,172071603,11243668,11255371,1.0,1.0,2.0,1.083,7.000,2.5
621,172071614,11239812,11222490,3.0,5.0,8.0,1.040,9.000,2.5
622,172071617,11243668,11222490,2.0,0.0,2.0,1.142,5.000,2.5
623,172071621,11255371,11265743,2.0,6.0,8.0,1.012,13.000,2.5
624,172071626,11243668,11265743,1.0,2.0,3.0,1.040,9.000,2.5
625,172071635,11255371,11239812,3.0,4.0,7.0,1.012,13.000,2.5
626,172071648,11239812,11265743,2.0,3.0,5.0,1.015,12.000,2.5
627,172071652,11255371,11222490,3.0,1.0,4.0,1.062,8.000,2.5
628,172071660,11239812,11243668,1.0,3.0,4.0,1.200,4.333,2.5
629,172071663,11222490,11265743,3.0,3.0,6.0,1.040,9.000,2.5
630,172071665,11255371,11243668,2.0,3.0,5.0,1.083,7.000,2.5
631,172071668,11222490,11239812,1.0,1.0,2.0,1.040,9.000,2.5
632,172071671,11222490,11243668,2.0,2.0,4.0,1.142,5.000,2.5
634,172071677,11265743,11243668,4.0,1.0,5.0,1.040,9.000,2.5
635,172071685,11239812,11255371,5.0,2.0,7.0,1.020,11.000,2.5
636,172071692,11265760,11249656,3.0,2.0,5.0,1.020,11.000,2.5
638,172071706,11265762,11249656,1.0,0.0,1.0,1.222,4.000,2.5
639,172071713,11265760,11227966,3.0,2.0,5.0,1.050,8.500,2.5
640,172071717,11265762,11265761,0.0,2.0,2.0,1.083,7.000,2.5
641,172071719,11249656,11227966,3.0,3.0,6.0,1.050,8.500,2.5
642,172071722,11265762,11227966,1.0,3.0,4.0,1.166,4.500,2.5
643,172071724,11265761,11265760,4.0,3.0,7.0,1.012,13.000,2.5
644,172071726,11265762,11265760,2.0,2.0,4.0,1.083,7.000,2.5
645,172071728,11265761,11249656,2.0,4.0,6.0,1.015,12.000,2.5
646,172071731,11249656,11265760,2.0,5.0,7.0,1.030,10.000,2.5
647,172071734,11265761,11227966,1.0,5.0,6.0,1.040,9.000,2.5
648,172071739,11249656,11265762,2.0,1.0,3.0,1.222,4.000,2.5
649,172071748,11227966,11265760,1.0,3.0,4.0,1.025,10.500,2.5
650,172071752,11265761,11265762,2.0,4.0,6.0,1.100,6.500,2.5
651,172071754,11227966,11249656,4.0,0.0,4.0,1.083,7.000,2.5
652,172071760,11227966,11265762,2.0,1.0,3.0,1.222,4.000,2.5
653,172071765,11265760,11265761,4.0,1.0,5.0,1.012,13.000,2.5
654,172071776,11265760,11265762,2.0,2.0,4.0,1.111,6.000,2.5
655,172071781,11249656,11265761,3.0,4.0,7.0,1.030,10.000,2.5
656,172071789,11263021,11222393,2.0,4.0,6.0,1.025,10.500,2.5
657,172071796,11253035,11265796,3.0,3.0,6.0,1.062,8.000,2.5
658,172071798,11228052,11222393,3.0,1.0,4.0,1.222,4.000,2.5
659,172071800,11263021,11253035,4.0,4.0,8.0,1.040,9.000,2.5
660,172071802,11228052,11265796,1.0,2.0,3.0,1.142,5.000,2.5
661,172071804,11222393,11253035,4.0,1.0,5.0,1.100,6.500,2.5
662,172071813,11228052,11253035,1.0,1.0,2.0,1.166,4.500,2.5
663,172071819,11265796,11263021,2.0,5.0,7.0,1.015,12.000,2.5
664,172071824,11228052,11263021,1.0,5.0,6.0,1.125,5.500,2.5
665,172071827,11265796,11222393,5.0,4.0,9.0,1.025,10.500,2.5
666,172071829,11222393,11263021,3.0,4.0,7.0,1.030,10.000,2.5
667,172071837,11265796,11253035,4.0,3.0,7.0,1.040,9.000,2.5
668,172071842,11222393,11228052,2.0,2.0,4.0,1.166,4.500,2.5
669,172071844,11253035,11263021,0.0,2.0,2.0,1.050,8.500,2.5
670,172071846,11265796,11228052,2.0,5.0,7.0,1.125,5.500,2.5
671,172071848,11253035,11222393,1.0,3.0,4.0,1.083,7.000,2.5
672,172071851,11253035,11228052,2.0,2.0,4.0,1.166,4.500,2.5
673,172071853,11263021,11265796,4.0,1.0,5.0,1.015,12.000,2.5
674,172071855,11263021,11228052,4.0,2.0,6.0,1.100,6.500,2.5
675,172071858,11222393,11265796,6.0,3.0,9.0,1.020,11.000,2.5
676,172088896,11252536,11254824,4.0,2.0,6.0,1.062,8.000,2.5
677,172088899,11254819,11265823,2.0,2.0,4.0,1.111,6.000,2.5
678,172088903,11254827,11254824,2.0,4.0,6.0,1.071,7.500,2.5
679,172088905,11252536,11254819,4.0,4.0,8.0,1.062,8.000,2.5
680,172088911,11254827,11265823,3.0,4.0,7.0,1.200,4.333,2.5
681,172088919,11254824,11254819,2.0,2.0,4.0,1.062,8.000,2.5
682,172088928,11254827,11254819,2.0,2.0,4.0,1.071,7.500,2.5
683,172088933,11265823,11252536,3.0,1.0,4.0,1.125,5.500,2.5
684,172088937,11254827,11252536,3.0,0.0,3.0,1.111,6.000,2.5
685,172088941,11265823,11254824,3.0,0.0,3.0,1.125,5.500,2.5
686,172088943,11254824,11252536,5.0,2.0,7.0,1.040,9.000,2.5
687,172088945,11265823,11254819,3.0,3.0,6.0,1.125,5.500,2.5
688,172088947,11254824,11254827,5.0,4.0,9.0,1.040,9.000,2.5
689,172088950,11254819,11252536,2.0,2.0,4.0,1.030,10.000,2.5
690,172088959,11265823,11254827,5.0,4.0,9.0,1.100,6.500,2.5
691,172088963,11254819,11254824,3.0,0.0,3.0,1.071,7.500,2.5
692,172088967,11254819,11254827,3.0,3.0,6.0,1.100,6.500,2.5
693,172088971,11252536,11265823,4.0,4.0,8.0,1.111,6.000,2.5
694,172088974,11252536,11254827,4.0,3.0,7.0,1.125,5.500,2.5
695,172088981,11254824,11265823,2.0,3.0,5.0,1.142,5.000,2.5
696,172088986,11254034,11265959,2.0,5.0,7.0,1.040,9.000,2.5
697,172088988,11258245,11254032,2.0,1.0,3.0,1.100,6.500,2.5
698,172088991,11254021,11265959,1.0,4.0,5.0,1.020,11.000,2.5
699,172088993,11254034,11258245,2.0,4.0,6.0,1.050,8.500,2.5
700,172088995,11254021,11254032,3.0,4.0,7.0,1.200,4.333,2.5
701,172088997,11265959,11258245,4.0,2.0,6.0,1.062,8.000,2.5
702,172116123,11240475,11241878,3.0,4.0,7.0,1.166,4.500,2.5
704,172088999,11254021,11258245,2.0,4.0,6.0,1.071,7.500,2.5
705,172089001,11254032,11254034,5.0,0.0,5.0,1.142,5.000,2.5
706,172116135,11250181,11241878,3.0,3.0,6.0,1.300,3.400,2.5
708,172089010,11254021,11254034,4.0,2.0,6.0,1.111,6.000,2.5
709,172089012,11254032,11265959,3.0,3.0,6.0,1.166,4.500,2.5
710,172116145,11250181,11265961,2.0,0.0,2.0,1.533,2.375,2.5
712,172116155,11265961,11240475,1.0,1.0,2.0,1.300,3.400,2.5
713,172089015,11265959,11254034,2.0,2.0,4.0,1.040,9.000,2.5
714,172089018,11254032,11258245,1.0,2.0,3.0,1.111,6.000,2.5
715,172116159,11250181,11240475,2.0,3.0,5.0,1.166,4.500,2.5
716,172116166,11265961,11241878,2.0,3.0,5.0,1.363,3.000,2.5
717,172089023,11265959,11254021,6.0,2.0,8.0,1.025,10.500,2.5
718,172089045,11258245,11254034,2.0,6.0,8.0,1.040,9.000,2.5
719,172116169,11241878,11240475,0.0,0.0,0.0,1.100,6.500,2.5
720,172089049,11254032,11254021,0.0,0.0,0.0,1.062,8.000,2.5
721,172089063,11258245,11265959,1.0,2.0,3.0,1.062,8.000,2.5
722,172116186,11241878,11250181,2.0,2.0,4.0,1.222,4.000,2.5
723,172089065,11258245,11254021,0.0,5.0,5.0,1.071,7.500,2.5
724,172089079,11254034,11254032,1.0,4.0,5.0,1.083,7.000,2.5
725,172116194,11265961,11250181,1.0,0.0,1.0,1.400,2.750,2.5
726,172089081,11254034,11254021,2.0,3.0,5.0,1.100,6.500,2.5
727,172089083,11265959,11254032,2.0,2.0,4.0,1.142,5.000,2.5
728,172116222,11240475,11265961,1.0,1.0,2.0,1.400,2.750,2.5
729,172089086,11251462,11266032,3.0,3.0,6.0,1.050,8.500,2.5
730,172089091,11252579,11251458,3.0,5.0,8.0,1.050,8.500,2.5
731,172116228,11240475,11250181,4.0,2.0,6.0,1.142,5.000,2.5
732,172116233,11241878,11265961,4.0,1.0,5.0,1.363,3.000,2.5
733,172089101,11266034,11266032,3.0,5.0,8.0,1.040,9.000,2.5
734,172089105,11251462,11252579,3.0,1.0,4.0,1.062,8.000,2.5
735,172116237,11235164,11246022,5.0,6.0,11.0,1.125,5.500,2.5
736,172089107,11266034,11251458,2.0,3.0,5.0,1.125,5.500,2.5
737,172089111,11266032,11252579,5.0,1.0,6.0,1.100,6.500,2.5
738,172116243,11231510,11246022,2.0,3.0,5.0,1.250,3.750,2.5
739,172089128,11251458,11251462,3.0,2.0,5.0,1.100,6.500,2.5
740,172089118,11266034,11252579,2.0,3.0,5.0,1.062,8.000,2.5
741,172116249,11231510,11239752,2.0,0.0,2.0,1.571,2.350,2.5
742,172089132,11266034,11251462,1.0,1.0,2.0,1.125,5.500,2.5
743,172089138,11251458,11266032,1.0,5.0,6.0,1.142,5.000,2.5
744,172116274,11239752,11235164,3.0,0.0,3.0,1.333,3.250,2.5
745,172089141,11266032,11251462,2.0,3.0,5.0,1.040,9.000,2.5
746,172089143,11251458,11252579,5.0,2.0,7.0,1.050,8.500,2.5
747,172116278,11231510,11235164,6.0,4.0,10.0,1.125,5.500,2.5
749,172089145,11266032,11266034,3.0,0.0,3.0,1.040,9.000,2.5
750,172089147,11252579,11251462,1.0,2.0,3.0,1.062,8.000,2.5
751,172089149,11251458,11266034,0.0,0.0,0.0,1.111,6.000,2.5
752,172089160,11252579,11266032,0.0,0.0,0.0,1.083,7.000,2.5
753,172116290,11246022,11235164,0.0,0.0,0.0,1.083,7.000,2.5
754,172089163,11252579,11266034,0.0,1.0,1.0,1.062,8.000,2.5
755,172089167,11251462,11251458,3.0,2.0,5.0,1.083,7.000,2.5
756,172116299,11246022,11231510,0.0,1.0,1.0,1.222,4.000,2.5
758,172089176,11266032,11251458,1.0,5.0,6.0,1.125,5.500,2.5
759,172116305,11239752,11231510,0.0,2.0,2.0,1.533,2.375,2.5
760,172116316,11235164,11239752,2.0,1.0,3.0,1.363,3.000,2.5
761,172116320,11235164,11231510,1.0,3.0,4.0,1.111,6.000,2.5
762,172116328,11246022,11239752,6.0,2.0,8.0,1.285,3.500,2.5
763,172116455,11229361,11226627,0.0,3.0,3.0,1.363,3.000,2.5
764,172116462,11254957,11266068,4.0,3.0,7.0,1.142,5.000,2.5
765,172116333,11266069,11233896,2.0,3.0,5.0,1.083,7.000,2.5
766,172116467,11238257,11226627,0.0,1.0,1.0,1.285,3.500,2.5
767,172116470,11229361,11254957,1.0,1.0,2.0,1.200,4.333,2.5
768,172116339,11235088,11233896,3.0,3.0,6.0,1.300,3.400,2.5
769,172116473,11238257,11266068,4.0,2.0,6.0,1.062,8.000,2.5
770,172116476,11226627,11254957,1.0,1.0,2.0,1.250,3.750,2.5
771,172116354,11235088,11266081,3.0,2.0,5.0,1.500,2.500,2.5
772,172116479,11238257,11254957,1.0,0.0,1.0,1.400,2.750,2.5
773,172116486,11266068,11229361,1.0,3.0,4.0,1.040,9.000,2.5
774,172116373,11266081,11266069,2.0,2.0,4.0,1.285,3.500,2.5
775,172116495,11238257,11229361,1.0,2.0,3.0,1.111,6.000,2.5
776,172116500,11266068,11226627,1.0,1.0,2.0,1.142,5.000,2.5
784,172116398,11233896,11235088,4.0,4.0,8.0,1.200,4.333,2.5
785,172116528,11266068,11238257,5.0,2.0,7.0,1.040,9.000,2.5
787,172116417,11266081,11235088,1.0,1.0,2.0,1.333,3.250,2.5
788,172116535,11254957,11238257,3.0,0.0,3.0,1.400,2.750,2.5
789,172116538,11229361,11266068,2.0,0.0,2.0,1.071,7.500,2.5
790,172116431,11266069,11266081,2.0,1.0,3.0,1.250,3.750,2.5
791,172116541,11229361,11238257,2.0,2.0,4.0,1.100,6.500,2.5
792,172116546,11226627,11266068,0.0,3.0,3.0,1.222,4.000,2.5
793,172116438,11266069,11235088,2.0,2.0,4.0,1.166,4.500,2.5
794,172116449,11233896,11266081,2.0,0.0,2.0,1.300,3.400,2.5
795,172116549,11230360,11230361,0.0,1.0,1.0,1.400,2.750,2.5
796,172116554,11266091,11260207,2.0,2.0,4.0,1.142,5.000,2.5
797,172116562,11254318,11230361,2.0,2.0,4.0,1.285,3.500,2.5
798,172116565,11230360,11266091,2.0,1.0,3.0,1.250,3.750,2.5
799,172116568,11254318,11260207,4.0,3.0,7.0,1.071,7.500,2.5
800,172116571,11230361,11266091,3.0,1.0,4.0,1.166,4.500,2.5
801,172116576,11254318,11266091,1.0,4.0,5.0,1.300,3.400,2.5
802,172116583,11260207,11230360,1.0,4.0,5.0,1.125,5.500,2.5
803,172116586,11254318,11230360,5.0,2.0,7.0,1.100,6.500,2.5
