id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
170036822,20250218,11253223,11253228,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065839,20250218,11253226,11242395,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065835,20250218,11253226,11253227,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065833,20250218,11230248,11242395,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065831,20250218,11230248,11226528,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065827,20250218,11253227,11242395,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036851,20250218,11253223,11253225,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036848,20250218,11253222,11253228,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065845,20250218,11243683,11250834,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065824,20250218,11230248,11253226,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036843,20250218,11253222,11253225,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036838,20250218,11253224,11253228,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065809,20250218,11253227,11230248,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065807,20250218,11226528,11253226,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036835,20250218,11253224,11253223,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036828,20250218,11253225,11253228,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036825,20250218,11253224,11253222,9.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065815,20250218,11226528,11242395,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066026,20250218,11253259,11229403,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012872,20250218,11227783,11229846,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066042,20250218,11229359,11244080,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012846,20250218,11227783,11229846,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013163,20250218,11225778,11222749,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013160,20250218,11223254,11226257,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013158,20250218,11226254,11223254,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013155,20250218,11226257,11225778,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012843,20250218,11227783,11227240,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012840,20250218,11229846,11226244,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013153,20250218,11222749,11226257,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013151,20250218,11225778,11226254,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012838,20250218,11227240,11229846,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012836,20250218,11226244,11227783,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013148,20250218,11223254,11225778,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013141,20250218,11226254,11222749,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012833,20250218,11227240,11226244,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012831,20250218,11227783,11229846,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012849,20250218,11227240,11226244,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012827,20250218,11227783,11227240,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013166,20250218,11222749,11223254,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012855,20250218,11226244,11227783,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013208,20250218,11222749,11225778,5.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036791,20250218,11253222,11253224,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013206,20250218,11226257,11223254,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012889,20250218,11227240,11229846,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012884,20250218,11226244,11227783,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013202,20250218,11223254,11226254,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013193,20250218,11225778,11226257,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012877,20250218,11227240,11226244,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013189,20250218,11226257,11222749,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013184,20250218,11226254,11225778,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012867,20250218,11227783,11227240,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012865,20250218,11229846,11226244,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013179,20250218,11225778,11223254,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013175,20250218,11222749,11226254,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012857,20250218,11227240,11229846,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013172,20250218,11226257,11226254,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012817,20250218,11229846,11226244,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013132,20250218,11226210,11226213,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013125,20250218,11223210,11246692,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013076,20250218,11226209,11246692,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013073,20250218,11223210,11226213,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012777,20250218,11227768,11227230,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012775,20250218,11229810,11226203,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013060,20250218,11226213,11226209,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013069,20250218,11226210,11223210,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066090,20250218,11233160,11244080,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066084,20250218,11253273,11229359,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066080,20250218,11233160,11229359,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066071,20250218,11253273,11253272,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066066,20250218,11244080,11253272,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066061,20250218,11253273,11233160,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066056,20250218,11229359,11253272,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066051,20250218,11253273,11244080,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066047,20250218,11253272,11233160,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013079,20250218,11246692,11223210,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013082,20250218,11226213,11226210,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012780,20250218,11227768,11229810,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012782,20250218,11227230,11226203,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012812,20250218,11227230,11229810,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012808,20250218,11226203,11227768,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013119,20250218,11246692,11226209,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013114,20250218,11226213,11223210,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012803,20250218,11227230,11226203,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012798,20250218,11227768,11229810,6.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013107,20250218,11223210,11226210,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170066037,20250218,11244637,11253258,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013101,20250218,11226209,11226213,5.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012789,20250218,11229810,11226203,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013092,20250218,11226213,11246692,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013090,20250218,11226210,11226209,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012787,20250218,11227230,11229810,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012784,20250218,11226203,11227768,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013087,20250218,11226209,11223210,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170013085,20250218,11246692,11226210,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170012796,20250218,11227768,11227230,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170036785,20250218,11253228,11253223,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170009366,20250218,11229901,11238012,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
170065770,20250218,11253180,11226670,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018503,20250218,11253048,11250495,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018496,20250218,11228971,11222393,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018490,20250218,11250495,11236536,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
170018485,20250218,11253048,11222393,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
