,media_goals_home,media_goals_away,home_h2h_mean,away_h2h_mean,asian_handicap_1,asian_handicap_2,odds,indefinido,negativo,positivo,reembolso
6230,2.2,1.0,4.0,1.0,0.0,-0.5,1.875,False,False,True,False
6255,1.2,1.6,0.0,0.0,0.0,0.0,1.8,False,False,True,False
6257,2.2,3.0,2.0,3.0,-0.5,-0.5,1.825,False,True,False,False
6263,3.6,2.0,4.0,2.0,-0.5,-0.5,1.825,False,True,False,False
6264,3.0,2.6,2.0,1.0,0.5,1.0,1.8,False,False,True,False
6265,3.6,2.6,3.0,4.0,0.0,-0.5,1.85,False,False,True,False
6266,3.0,3.0,2.0,4.0,0.0,0.5,1.825,False,False,True,False
6282,1.8,1.4,2.5,3.5,-0.5,-0.5,1.925,False,True,False,False
6289,1.8,2.0,3.0,3.0,0.5,0.5,1.8,False,True,False,False
6290,1.8,2.2,0.5,2.5,0.0,0.0,1.875,False,False,False,True
6292,1.6,2.2,2.0,1.0,0.0,0.5,1.8,False,False,False,True
6293,3.0,1.4,2.0,1.5,-0.5,-1.0,1.825,False,False,True,False
6298,3.4,2.4,3.0,3.0,-0.5,-0.5,1.825,False,True,False,False
6307,3.4,3.4,4.0,5.0,-0.5,-0.5,1.9,False,False,True,False
6308,3.6,2.8,1.5,2.5,0.0,0.0,1.875,False,True,False,False
6311,4.4,3.8,0.5,2.0,0.5,1.0,1.875,False,False,True,False
6325,1.2,1.8,0.0,1.0,0.5,0.5,1.8,False,True,False,False
6331,3.4,2.8,3.0,2.0,-0.5,-1.0,1.825,False,False,False,True
6339,3.0,2.2,3.0,3.0,0.0,0.0,1.875,False,True,False,False
6342,3.4,3.2,1.5,2.0,0.5,0.5,1.775,False,True,False,False
6343,2.2,1.6,2.0,0.0,-0.5,-0.5,1.9,False,True,False,False
6346,3.0,2.6,5.0,3.0,0.0,-0.5,1.85,False,True,False,False
6347,1.4,3.2,3.0,0.0,-0.5,-0.5,1.9,False,True,False,False
6348,2.2,2.4,1.0,0.0,0.0,0.0,1.875,False,False,True,False
6349,2.2,2.6,2.0,2.0,0.0,0.0,1.975,False,True,False,False
6352,2.2,2.2,1.0,3.0,0.0,-0.5,1.9,False,True,False,False
6353,3.4,2.6,0.5,1.0,0.5,1.0,1.875,False,False,False,True
6358,2.2,2.6,1.0,0.0,0.5,0.5,1.875,False,False,True,False
6359,2.4,1.6,1.5,2.0,0.0,0.0,1.825,False,True,False,False
6362,3.0,2.4,3.5,2.5,-0.5,-0.5,1.925,False,True,False,False
6363,3.0,2.6,3.0,2.0,0.5,0.5,1.8,False,False,True,False
6365,2.2,3.2,4.0,2.0,0.0,0.5,1.85,False,False,False,True
6367,2.2,2.6,4.0,3.0,0.0,0.0,1.725,False,False,True,False
6369,3.0,2.6,0.0,2.0,0.0,0.5,1.8,False,True,False,False
6370,3.4,2.6,3.0,4.0,0.0,0.0,1.875,False,True,False,False
6372,2.4,2.6,3.0,2.0,0.0,0.5,1.8,False,False,True,False
6373,1.4,2.4,1.5,1.5,-0.5,-1.0,1.825,False,False,False,True
6377,4.4,2.2,4.0,1.0,-1.0,-1.0,1.85,False,False,True,False
6391,1.8,2.8,2.0,4.0,0.0,0.5,1.825,False,False,False,True
6394,1.0,2.4,1.0,1.0,0.5,0.5,1.925,False,True,False,False
6395,1.8,3.8,1.0,3.0,1.0,1.0,1.85,False,False,True,False
6414,2.4,0.6,2.0,2.0,-0.5,-0.5,1.8,False,False,True,False
6416,4.4,1.6,1.0,2.0,0.0,-0.5,1.9,False,False,True,False
6451,2.8,3.6,4.0,5.0,0.0,0.0,1.875,False,True,False,False
6454,2.2,1.25,2.0,0.0,-0.5,-1.0,1.8,False,True,False,False
6456,3.75,2.0,4.0,1.0,0.0,-0.5,1.9,False,False,True,False
6464,1.4,1.8,3.0,3.0,0.0,-0.5,1.9,False,False,False,True
6468,1.6,2.4,0.5,3.0,0.0,0.5,1.85,False,False,True,False
6469,2.0,1.8,2.5,1.5,0.0,0.0,1.875,False,False,True,False
6470,3.0,2.2,3.0,3.0,0.0,0.0,1.825,False,False,True,False
6488,3.8,3.4,5.0,3.0,0.0,0.0,1.875,False,False,True,False
6534,2.2,2.6,1.0,4.0,0.0,0.0,1.875,False,True,False,False
6536,2.4,2.4,2.0,2.0,0.0,0.0,1.875,False,True,False,False
6540,1.8,1.8,1.0,2.0,0.0,0.5,1.8,False,False,True,False
6541,2.4,2.6,2.0,2.0,0.0,0.0,1.825,False,False,False,True
6544,1.6,2.4,5.0,0.0,0.0,0.0,1.775,False,True,False,False
6546,2.2,2.8,0.0,5.0,0.0,0.0,1.8,False,False,True,False
6551,1.6,2.8,6.0,2.0,0.0,0.0,1.875,False,True,False,False
6554,2.8,3.0,1.0,2.0,0.0,0.0,1.875,False,False,True,False
6556,3.2,2.6,1.0,4.0,0.0,0.5,1.875,False,True,False,False
6564,1.4,2.6,2.0,5.0,0.0,0.0,1.825,False,False,True,False
6570,3.4,2.6,3.0,2.0,0.0,-0.5,1.8,False,True,False,False
6571,1.4,2.8,2.0,2.0,0.0,0.5,1.875,False,True,False,False
6574,2.0,1.4,2.0,4.0,0.0,0.0,1.875,False,False,False,True
6576,3.0,2.6,3.5,1.5,0.0,0.5,1.875,False,False,False,True
6577,1.8,3.6,0.0,2.0,0.0,-0.5,1.825,False,True,False,False
6590,2.8,1.6,4.0,5.0,0.0,-0.5,1.9,False,False,True,False
6592,3.2,2.2,2.0,2.3333333333333335,0.0,0.5,1.85,False,False,True,False
6593,4.0,1.6,2.5,3.0,0.5,0.5,1.775,False,False,True,False
6594,1.6,2.4,2.5,1.0,0.0,0.0,1.85,False,False,False,True
6595,2.2,2.6,3.0,3.0,0.0,0.5,1.75,False,True,False,False
6596,4.0,2.8,2.6666666666666665,2.0,0.0,0.0,1.775,False,False,True,False
6597,2.8,2.2,4.5,2.0,0.0,-0.5,1.875,False,False,True,False
6598,2.4,2.0,3.0,3.5,-0.5,-0.5,1.85,False,True,False,False
6600,2.6,2.8,3.0,1.5,0.0,-0.5,1.9,False,True,False,False
6601,2.8,2.8,3.5,1.5,-0.5,-0.5,1.85,False,False,True,False
6603,1.6,3.2,1.0,2.0,0.0,0.0,1.95,False,True,False,False
6604,4.0,1.6,4.0,3.0,0.5,0.5,1.775,False,True,False,False
6605,3.2,2.2,1.0,2.0,0.0,0.5,1.85,False,False,True,False
6607,2.4,2.4,2.0,2.0,0.0,0.0,1.925,False,True,False,False
6610,4.0,2.8,3.0,2.5,0.0,0.0,1.775,False,False,True,False
6611,2.8,2.2,4.0,3.0,0.0,-0.5,1.875,False,False,True,False
6612,1.4,2.0,3.0,1.0,0.0,0.0,1.85,False,True,False,False
6613,2.4,3.2,1.0,0.0,0.0,-0.5,1.95,False,True,False,False
6614,2.6,2.8,2.0,0.0,0.0,-0.5,1.9,False,False,True,False
6615,2.8,2.8,4.0,0.0,-0.5,-1.0,1.85,False,True,False,False
6621,2.2,2.0,2.0,2.0,0.0,0.0,1.75,False,False,True,False
6625,1.4,2.6,2.0,2.0,0.0,0.0,1.775,False,False,False,True
6630,4.6,2.6,3.6666666666666665,2.0,0.0,0.5,1.85,False,False,True,False
6631,2.8,2.8,1.0,3.0,0.5,0.5,1.775,False,True,False,False
6632,2.0,2.4,2.5,1.5,0.0,0.0,1.85,False,True,False,False
6633,1.6,2.8,2.0,1.0,0.0,0.5,1.75,False,False,False,True
6634,2.8,3.8,2.6666666666666665,1.3333333333333333,0.0,0.0,1.775,False,True,False,False
6635,2.0,2.6,2.5,4.5,0.0,-0.5,1.875,False,False,True,False
6636,2.2,1.8,1.0,1.5,-0.5,-1.0,1.85,False,False,False,True
6640,3.2,2.2,4.0,1.0,0.0,0.0,1.775,False,False,True,False
6641,3.0,3.0,4.0,4.0,0.5,1.0,1.825,False,False,True,False
6645,2.8,2.4,3.0,0.0,0.5,0.5,1.875,False,True,False,False
6648,2.6,2.2,0.0,2.0,0.0,0.0,1.875,False,False,True,False
6649,3.2,1.8,3.0,0.0,-1.5,-1.5,1.875,False,False,True,False
6650,1.6,2.6,1.0,2.0,0.5,1.0,1.9,False,True,False,False
6651,1.25,2.0,6.0,0.0,-0.5,-0.5,1.875,False,False,True,False
6652,2.4,2.6,4.0,3.0,0.0,0.0,1.85,False,True,False,False
6653,1.6,2.8,0.0,1.0,0.0,0.0,1.8,False,False,True,False
6654,2.4,2.0,3.0,2.0,-0.5,-0.5,1.825,False,False,True,False
6655,2.4,2.8,3.0,2.0,-0.5,-0.5,1.825,False,False,True,False
6658,2.4,1.8,3.0,0.0,0.0,0.0,1.875,False,False,False,True
6659,2.0,2.6,2.0,2.0,1.0,1.5,1.775,False,True,False,False
6662,2.4,2.2,3.0,2.0,0.0,-0.5,1.85,False,True,False,False
6663,1.25,1.8,3.0,2.0,0.0,0.0,1.9,False,False,True,False
6664,2.0,2.2,4.0,5.0,0.5,1.0,1.9,False,False,False,True
6665,1.25,2.6,2.0,4.0,0.5,0.5,1.875,False,False,True,False
6694,1.8,3.0,3.0,3.0,0.5,0.5,1.8,False,True,False,False
6704,3.4,3.2,4.0,2.5,-0.5,-0.5,1.825,False,False,True,False
6724,2.6,4.0,1.5,0.0,-0.5,-0.5,1.825,False,False,True,False
6776,1.8,1.8,2.0,3.0,0.0,0.0,1.85,False,True,False,False
6834,1.2,1.4,1.5,1.0,0.0,-0.5,1.8,False,False,False,True
6851,1.8,1.4,2.0,1.0,0.0,0.0,1.9,False,False,False,True
6854,2.2,1.2,1.5,2.0,0.0,0.5,1.825,False,False,True,False
6867,1.2,1.2,1.0,0.0,0.0,0.0,1.75,False,False,False,True
6875,3.2,2.0,1.0,4.0,0.0,-0.5,1.825,False,False,True,False
6896,2.2,2.2,2.0,1.0,0.5,0.5,1.85,False,False,True,False
6914,2.0,1.8,1.0,2.0,0.0,0.0,1.85,False,False,False,True
6925,3.2,2.8,2.0,2.0,0.0,0.0,1.775,False,False,False,True
6927,2.6,1.8,2.0,1.0,0.0,0.0,1.825,False,True,False,False
6934,2.0,1.8,2.0,5.0,0.0,0.0,1.85,False,False,True,False
6952,1.6,2.4,0.5,1.5,0.0,0.0,1.85,False,False,True,False
6956,2.8,1.8,2.0,0.0,-0.5,-0.5,1.85,False,False,True,False
6965,2.8,2.4,2.0,2.0,0.0,0.0,1.825,False,True,False,False
6966,2.2,3.2,1.0,4.0,0.0,0.0,1.775,False,False,False,True
6972,2.6,1.8,1.5,1.5,0.0,0.0,1.85,False,False,False,True
6976,1.6,1.6,4.0,2.0,0.5,0.5,1.85,False,True,False,False
6985,2.6,1.6,1.0,3.0,0.0,0.0,1.875,False,False,True,False
6987,3.0,1.4,1.0,2.0,0.0,0.0,1.925,False,True,False,False
6995,2.4,2.2,4.0,1.0,0.0,0.0,1.8,False,False,True,False
7015,3.0,1.8,2.0,2.0,0.0,0.0,1.9,False,False,True,False
7075,2.4,1.8,3.0,2.0,0.0,-0.5,1.8,False,False,True,False
7095,3.2,3.8,3.0,2.0,0.5,0.5,1.8,False,False,True,False
7118,2.0,2.4,1.0,1.0,0.0,0.0,1.75,False,True,False,False
7150,3.0,2.4,6.0,2.0,0.0,0.5,1.85,False,False,False,True
7154,1.0,3.0,2.0,1.0,0.5,1.0,1.875,False,False,True,False
7158,1.0,2.4,1.0,3.0,0.0,0.0,1.85,False,False,False,True
7159,3.0,1.4,2.0,2.0,0.0,-0.5,1.825,False,False,True,False
7164,2.4,1.4,4.0,1.0,-0.5,-1.0,1.825,False,True,False,False
7168,1.6,2.6,2.0,1.3333333333333333,0.0,0.5,1.875,False,True,False,False
7186,2.2,2.8,2.3333333333333335,1.3333333333333333,0.5,0.5,1.8,False,False,True,False
7194,2.8,1.2,5.0,1.0,-0.5,-0.5,1.85,False,True,False,False
7195,1.4,2.8,0.0,3.0,0.0,0.5,1.8,False,False,True,False
7196,1.4,2.6,1.5,2.5,0.0,0.5,1.9,False,False,True,False
7197,1.4,1.2,3.0,3.0,-0.5,-1.0,1.85,False,True,False,False
7209,1.4,2.8,2.5,2.0,0.5,0.5,1.775,False,False,True,False
7210,2.6,1.6,4.0,4.0,-0.5,-0.5,1.9,False,True,False,False
7212,1.6,2.2,1.0,2.0,0.0,-0.5,1.85,False,False,True,False
7219,2.6,1.8,4.0,0.0,0.0,-0.5,1.9,False,False,False,True
7220,1.4,2.8,2.0,2.0,0.5,1.0,1.875,False,True,False,False
7236,1.6,2.8,0.0,3.0,0.5,0.5,1.8,False,True,False,False
7239,3.2,1.8,2.0,2.0,0.0,0.5,1.8,False,False,True,False
7245,3.0,2.2,6.0,2.0,-0.5,-1.0,1.825,False,False,False,True
7250,1.8,1.8,3.0,4.0,-0.5,-0.5,1.9,False,True,False,False
7252,1.8,2.2,2.0,3.0,0.0,-0.5,1.85,False,True,False,False
7269,3.0,3.0,3.0,3.0,0.0,0.0,1.8,False,True,False,False
7276,3.0,4.2,1.0,4.0,0.5,0.5,1.9,False,True,False,False
7279,2.8,2.2,1.0,2.0,0.0,0.5,1.9,False,False,True,False
7285,1.6,2.2,3.0,3.5,0.5,0.5,1.825,False,False,True,False
7293,1.6,2.8,0.5,1.5,0.0,0.5,1.85,False,True,False,False
7297,1.8,2.2,4.5,3.5,0.0,0.5,1.825,False,True,False,False
7301,4.0,3.6,3.5,1.0,0.0,-0.5,1.875,False,False,True,False
7305,1.8,3.6,2.0,3.0,0.0,0.5,1.85,False,True,False,False
7307,2.6,2.2,3.5,3.5,0.0,0.5,1.9,False,False,True,False
7322,2.8,2.4,1.0,3.5,0.0,0.5,1.775,False,True,False,False
7356,0.6,0.6,0.0,1.0,0.0,-0.5,1.825,False,False,False,True
7470,2.0,1.6,2.0,0.0,0.0,0.0,1.95,False,False,False,True
7472,4.6,2.6,3.5,1.5,0.0,0.5,1.85,False,False,True,False
7473,2.8,2.8,2.0,2.0,0.5,0.5,1.775,False,True,False,False
7475,2.2,2.4,1.0,1.0,0.0,0.0,1.925,False,False,True,False
7478,2.8,3.8,3.5,1.5,0.0,0.5,1.775,False,False,False,True
7479,2.0,2.6,3.0,6.0,0.0,-0.5,1.875,False,True,False,False
7498,2.4,2.2,2.6666666666666665,2.0,0.0,0.0,1.825,False,False,True,False
7499,2.0,1.4,4.5,2.0,0.5,0.5,1.775,False,True,False,False
7500,2.0,3.6,1.3333333333333333,3.0,0.0,0.5,1.85,False,True,False,False
7501,3.8,2.2,2.5,0.5,0.0,-0.5,1.875,False,False,False,True
7536,1.8,2.8,3.0,1.5,0.0,-0.5,1.775,False,True,False,False
7537,2.2,3.2,2.0,0.5,0.5,0.5,1.775,False,False,True,False
7538,1.4,2.0,2.0,3.0,0.0,0.5,1.75,False,False,True,False
7539,1.2,1.6,1.5,1.5,0.0,0.0,1.85,False,False,True,False
7540,2.2,3.0,1.6666666666666667,2.3333333333333335,0.0,0.5,1.85,False,False,False,True
7541,2.2,2.8,0.0,5.0,0.0,-0.5,1.825,False,True,False,False
7542,2.8,2.2,1.0,3.0,0.0,-0.5,1.9,False,False,True,False
7543,3.0,2.2,2.0,3.0,-0.5,-0.5,1.85,False,True,False,False
7547,1.2,1.0,2.0,1.0,0.0,0.0,1.95,False,False,False,True
7549,2.2,3.2,3.0,1.0,0.0,0.5,1.875,False,False,True,False
7569,2.8,2.0,3.0,1.0,0.0,0.0,1.775,False,True,False,False
7740,2.6,2.8,1.5,2.5,0.0,0.0,1.95,False,False,True,False
7742,3.6,1.6,2.0,3.0,0.0,0.5,1.825,False,True,False,False
7743,3.0,1.6,2.0,3.0,-0.5,-0.5,1.925,False,True,False,False
7748,3.2,2.8,3.0,1.0,0.0,0.0,1.875,False,True,False,False
7749,2.6,1.6,2.0,3.0,0.0,-0.5,1.9,False,True,False,False
7750,3.0,1.6,2.5,1.5,0.0,0.0,1.85,False,False,True,False
7758,3.2,2.8,1.0,5.0,0.0,-0.5,1.9,False,False,True,False
7759,2.8,2.4,4.0,3.0,0.0,0.0,1.825,False,False,True,False
7760,2.0,2.8,2.5,2.0,0.0,0.0,1.95,False,True,False,False
7762,2.0,2.4,2.0,2.0,0.0,0.5,1.9,False,False,True,False
7763,3.2,2.8,2.0,5.0,-0.5,-0.5,1.85,False,False,True,False
7766,2.8,2.8,2.0,4.0,0.5,0.5,1.9,False,False,True,False
7768,3.0,2.8,2.0,4.0,0.5,0.5,1.8,False,False,True,False
7769,2.0,2.8,4.0,5.0,0.0,0.5,1.875,False,False,False,True
7772,2.0,1.6,5.0,3.0,0.0,-0.5,1.9,False,False,True,False
7773,2.8,2.8,3.0,4.0,0.5,0.5,1.9,False,True,False,False
7776,4.0,2.4,2.0,0.0,-0.5,-0.5,1.8,False,True,False,False
7778,3.6,2.0,3.0,4.0,0.0,0.5,1.825,False,False,True,False
7779,2.2,2.6,5.0,6.0,0.0,0.0,1.9,False,True,False,False
7780,1.4,2.2,3.0,1.0,0.0,0.0,1.95,False,False,False,True
7782,2.2,2.0,2.5,1.5,0.0,0.5,1.825,False,False,False,True
7783,2.2,2.4,3.0,3.0,-0.5,-0.5,1.925,False,False,True,False
7786,3.6,2.6,2.0,2.0,0.5,0.5,1.775,False,False,True,False
7788,4.0,2.2,4.0,4.0,0.0,0.0,1.8,False,False,False,True
7789,1.4,2.4,2.0,1.0,0.0,-0.5,1.875,False,True,False,False
7790,2.2,2.0,3.0,3.0,0.0,0.0,1.875,False,False,True,False
7792,1.4,2.8,0.5,0.5,0.0,-0.5,1.875,False,False,True,False
7793,3.6,2.2,2.0,5.0,0.5,0.5,1.775,False,True,False,False
7798,1.4,2.4,2.0,2.0,0.0,0.5,1.875,False,True,False,False
7799,1.8,3.2,4.0,2.0,0.0,0.5,1.775,False,True,False,False
7833,2.6,1.8,1.0,2.0,0.0,-0.5,1.85,False,True,False,False
7834,2.0,1.6,2.0,2.0,0.0,-0.5,1.825,False,False,True,False
7835,2.4,1.2,0.5,1.5,0.0,0.0,1.825,False,False,False,True
7838,2.4,2.4,4.0,2.0,0.5,0.5,1.875,False,False,True,False
7839,1.8,2.4,0.0,3.0,0.0,0.5,1.775,False,False,False,True
7842,2.6,1.2,2.0,2.0,0.0,-0.5,1.9,False,False,True,False
7843,2.0,2.8,1.0,4.0,0.0,0.0,1.85,False,False,True,False
7874,2.8,2.0,3.0,1.0,0.0,-0.5,1.85,False,False,True,False
7875,1.2,2.0,0.0,2.0,0.0,0.0,1.775,False,True,False,False
7876,2.4,2.0,2.0,1.0,0.0,-0.5,1.9,False,True,False,False
7877,2.8,2.0,2.0,3.0,0.0,-0.5,1.8,False,True,False,False
7878,2.4,2.0,1.5,2.5,0.0,-0.5,1.925,False,False,False,True
7879,1.2,2.0,1.0,0.0,0.0,0.0,1.775,False,True,False,False
7886,1.2,2.6,1.0,3.0,0.0,0.5,1.8,False,True,False,False
7887,1.2,1.6,1.0,2.0,0.0,0.5,1.9,False,False,False,True
7888,1.8,2.6,1.0,2.5,0.0,0.5,1.8,False,False,False,True
7889,1.2,2.0,3.0,1.0,0.0,0.0,1.925,False,True,False,False
7892,2.8,2.6,1.0,3.0,0.0,0.5,1.875,False,False,True,False
7893,1.2,2.0,4.0,2.0,0.0,-0.5,1.925,False,False,True,False
7896,1.8,1.5,3.0,1.0,0.0,-0.5,1.9,False,True,False,False
7897,3.0,2.6,3.0,4.0,0.0,-0.5,1.8,False,True,False,False
7898,1.8,3.0,2.5,3.0,0.0,-0.5,1.925,False,True,False,False
7900,1.8,2.6,1.0,1.0,0.0,-0.5,1.95,False,False,False,True
7901,2.2,3.0,3.6666666666666665,2.0,0.0,0.5,1.925,False,False,False,True
7912,3.0,2.0,2.0,2.5,0.0,0.5,1.875,False,False,True,False
7913,2.6,3.0,1.0,1.0,0.0,-0.5,1.925,False,True,False,False
7922,2.0,2.6,0.0,0.0,0.0,-0.5,1.925,False,True,False,False
7923,2.8,2.75,2.0,2.0,0.0,0.5,1.85,False,False,True,False
7924,1.4,2.6,2.0,1.0,0.0,0.5,1.925,False,True,False,False
7928,2.8,2.0,1.0,1.0,0.0,0.5,1.8,False,False,True,False
7929,1.6,2.75,1.0,3.0,0.0,0.0,1.925,False,False,True,False
7936,2.8,2.0,3.0,1.0,0.0,0.0,1.9,False,False,True,False
7940,2.4,1.4,0.0,1.0,0.0,0.0,1.925,False,False,True,False
7942,2.4,3.4,2.0,5.0,0.0,0.0,1.9,False,False,False,True
8014,2.2,3.2,2.0,0.0,0.0,0.5,1.85,False,True,False,False
8015,2.4,2.8,2.0,1.0,0.0,0.0,1.8,False,True,False,False
8018,2.2,2.0,5.0,2.0,-0.5,-0.5,1.8,False,False,True,False
8019,2.2,2.8,3.0,3.0,-0.5,-0.5,1.825,False,True,False,False
8026,2.2,1.8,3.0,2.0,0.0,-0.5,1.875,False,False,True,False
8046,2.4,2.6,2.0,3.0,0.0,0.5,1.825,False,False,True,False
8058,2.2,2.2,1.0,3.0,0.0,-0.5,1.875,False,True,False,False
8059,3.0,2.4,2.0,2.0,1.0,1.5,1.875,False,True,False,False
8061,2.4,2.0,3.0,3.0,-1.0,-1.0,1.8,False,False,False,True
8062,2.0,2.4,1.0,2.0,0.5,0.5,1.9,False,True,False,False
8065,2.4,2.4,1.0,2.0,-0.5,-0.5,1.9,False,True,False,False
8071,2.0,4.0,2.0,1.0,1.0,1.0,1.9,False,True,False,False
8075,2.6,2.4,2.0,5.0,0.5,0.5,1.8,False,False,True,False
8082,2.0,2.0,2.0,1.0,0.5,0.5,1.9,False,False,True,False
8086,3.6,2.4,2.0,4.0,1.0,1.5,1.875,False,False,True,False
8091,2.0,2.4,2.0,2.0,1.0,1.0,1.9,False,True,False,False
8105,3.6,1.8,5.0,3.0,-0.5,-0.5,1.9,False,False,True,False
8111,1.6,2.8,2.0,4.0,1.0,1.0,1.9,False,False,True,False
8112,1.8,1.4,5.0,4.0,-0.5,-0.5,1.8,False,False,True,False
8138,1.8,1.6,3.0,2.0,0.5,0.5,1.875,False,False,True,False
8240,1.4,2.6,0.0,0.0,0.0,0.0,1.85,False,True,False,False
8248,2.0,2.4,3.0,2.0,0.5,1.0,1.875,False,True,False,False
8276,2.0,1.6,1.0,3.0,0.5,1.0,1.775,False,True,False,False
8278,2.8,2.0,2.0,1.0,-0.5,-0.5,1.775,False,False,True,False
8280,4.0,2.2,1.5,0.5,0.0,0.0,1.825,False,True,False,False
8281,2.0,2.8,1.0,2.0,0.0,0.0,1.9,False,False,False,True
8286,3.4,2.0,3.0,1.0,-0.5,-1.0,1.925,False,False,True,False
8288,2.0,2.2,0.0,2.0,0.5,1.0,1.85,False,True,False,False
8290,2.8,2.2,1.5,3.0,0.0,0.0,1.85,False,True,False,False
8291,3.0,2.0,2.0,2.0,0.0,0.0,1.8,False,False,True,False
8300,3.4,2.0,1.0,1.0,0.0,0.0,1.85,False,True,False,False
8306,2.4,1.6,4.0,1.0,-0.5,-1.0,1.85,False,True,False,False
8310,3.0,2.4,5.5,2.5,0.0,0.0,1.85,False,True,False,False
8315,2.6,1.8,2.0,2.0,0.0,-0.5,1.8,False,False,False,True
8316,1.0,2.2,1.0,1.0,0.5,0.5,1.775,False,True,False,False
8322,2.8,2.2,1.0,2.0,0.5,0.5,1.775,False,True,False,False
8325,1.0,2.2,0.0,1.0,0.0,0.5,1.9,False,False,True,False
8326,2.8,1.8,5.0,4.0,-0.5,-0.5,1.9,False,False,True,False
8332,2.6,2.8,4.0,4.0,-0.5,-1.0,1.875,False,False,True,False
8336,1.8,2.2,2.0,1.5,0.0,0.0,1.85,False,False,True,False
8340,2.0,2.0,2.0,1.0,-0.5,-0.5,1.85,False,False,True,False
8376,2.2,2.0,2.5,1.5,0.0,0.5,1.85,False,False,False,True
8384,2.0,2.0,2.0,3.0,0.0,0.5,1.9,False,True,False,False
8385,2.0,1.8,2.0,4.0,0.0,-0.5,1.875,False,False,True,False
8386,2.0,2.4,0.0,1.0,0.0,0.5,1.85,False,False,False,True
8387,1.6,2.0,3.0,3.0,0.5,0.5,1.925,False,False,True,False
8390,1.6,2.4,1.0,1.0,0.5,0.5,1.8,False,True,False,False
8391,2.0,1.6,3.0,1.0,-0.5,-1.0,1.9,False,False,True,False
8392,2.0,2.4,1.6666666666666667,0.3333333333333333,-0.5,-0.5,1.925,False,True,False,False
8393,2.0,1.6,1.0,1.0,0.0,-0.5,1.875,False,False,True,False
8396,2.2,2.6,3.0,0.0,-0.5,-0.5,1.85,False,True,False,False
8397,2.4,1.4,2.0,2.0,-0.5,-1.0,1.775,False,False,True,False
8402,2.2,2.6,1.0,4.0,0.5,0.5,1.775,False,True,False,False
8403,1.8,2.6,0.0,1.0,0.0,0.5,1.825,False,False,True,False
8404,2.0,2.6,3.0,1.0,0.5,0.5,1.875,False,True,False,False
8405,1.8,1.4,2.0,1.0,0.0,-0.5,1.875,False,False,True,False
8406,2.0,1.8,2.0,2.0,0.5,0.5,1.85,False,False,True,False
8407,1.8,2.6,1.0,2.0,0.5,0.5,1.925,False,True,False,False
8408,1.8,1.8,1.0,1.0,0.0,0.0,1.9,False,True,False,False
8409,1.8,2.6,1.0,2.0,0.0,0.5,1.825,False,False,True,False
8412,2.4,1.8,2.0,0.0,-0.5,-0.5,1.925,False,False,True,False
8413,2.0,2.2,3.0,1.0,0.0,-0.5,1.875,False,False,True,False
8428,1.8,2.6,1.0,3.0,0.0,-0.5,1.9,False,True,False,False
8443,1.8,3.0,5.0,2.0,0.0,0.0,1.825,False,False,True,False
8450,3.0,3.0,3.5,4.5,0.0,-0.5,1.8,False,True,False,False
8453,3.0,2.0,1.0,1.0,0.0,0.5,1.875,False,True,False,False
8518,2.6,1.6,2.0,5.0,0.0,-0.5,1.775,False,False,True,False
8528,1.6,1.6,3.0,3.0,0.0,0.5,1.925,False,False,True,False
8563,3.4,1.8,2.5,2.0,0.0,0.5,1.85,False,True,False,False
8564,2.2,1.6,1.0,2.0,0.0,0.0,1.875,False,False,False,True
8572,1.4,1.6,1.0,2.5,0.0,-0.5,1.85,False,False,True,False
8592,2.8,1.6,2.0,3.0,-0.5,-0.5,1.85,False,False,True,False
8622,1.4,2.8,0.5,1.0,0.0,0.5,1.85,False,True,False,False
8624,2.2,1.8,2.0,1.0,0.0,0.0,1.75,False,False,True,False
8641,2.2,3.4,4.0,1.5,0.5,0.5,1.75,False,True,False,False
8644,2.2,3.4,2.0,2.0,0.0,0.0,1.85,False,True,False,False
8646,2.2,2.2,0.0,1.0,0.5,1.0,1.825,False,False,False,True
8647,3.2,1.6,1.0,0.0,-0.5,-0.5,1.9,False,True,False,False
8651,3.2,1.2,0.0,0.0,0.0,-0.5,1.75,False,False,True,False
8653,2.2,1.6,3.0,1.0,0.0,-0.5,1.75,False,True,False,False
8654,3.2,2.2,1.0,3.0,0.0,0.0,1.85,False,True,False,False
8656,2.2,1.2,2.0,0.0,-0.5,-1.0,1.875,False,False,False,True
8657,2.8,3.4,0.0,2.0,0.5,0.5,1.8,False,True,False,False
8664,2.8,2.6,1.3333333333333333,2.0,0.0,0.0,1.85,False,True,False,False
8668,1.8,1.6,1.0,1.3333333333333333,0.0,0.0,1.85,False,False,False,True
8671,2.5,2.4,2.0,0.6666666666666666,0.0,-0.5,1.75,False,True,False,False
8676,2.8,2.4,3.0,2.3333333333333335,-0.5,-1.0,1.875,False,True,False,False
8677,2.0,2.6,1.6666666666666667,2.3333333333333335,0.5,0.5,1.8,False,True,False,False
8681,1.2,2.2,0.0,1.0,-0.5,-0.5,1.85,False,False,True,False
8682,2.2,1.8,2.3333333333333335,2.6666666666666665,0.0,0.5,1.95,False,True,False,False
8683,3.8,2.8,6.0,4.0,0.0,0.0,1.85,False,False,True,False
8684,2.0,1.2,0.3333333333333333,2.0,0.0,0.0,1.85,False,True,False,False
8690,2.2,2.8,2.0,0.0,0.5,1.0,1.85,False,False,True,False
