id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
173197401,20250417,11241480,11243672,4,5,9,2.5,1.062,8.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,5.5,1.0,1.850,5.5,2.0,1.850,Eintracht (arch) or Draw,1.666,Draw or Man Utd (Maslja),1.333,Eintracht (arch) or Man Utd (Maslja),1.200,1,2.250,2,1.571
173197405,20250417,11247819,11243672,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
173197407,20250417,11241484,11270436,1,0,1,2.5,1.040,9.000,,,,,,,,,,,,,Tottenham (Glumac) or Draw,1.600,Draw or Roma (Steksy),1.444,Tottenham (Glumac) or Roma (Steksy),1.166,1,2.000,2,1.727
173197409,20250417,11243672,11241484,1,2,3,2.5,1.015,12.000,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,"6.5, 7.0",1.0,1.850,"6.5, 7.0",2.0,1.850,Man Utd (Maslja) or Draw,1.444,Draw or Tottenham (Glumac),1.600,Man Utd (Maslja) or Tottenham (Glumac),1.166,1,1.727,2,2.000
173197411,20250417,11241480,11247819,1,0,1,2.5,1.071,7.500,+0.5,1,1.800,-0.5,2,1.900,5.5,1.0,1.900,5.5,2.0,1.800,Eintracht (arch) or Draw,1.727,Draw or Fenerbahce (Hyper),1.333,Eintracht (arch) or Fenerbahce (Hyper),1.166,1,2.250,2,1.571
173197415,20250417,11241484,11241480,5,3,8,2.5,1.100,6.500,0.0,1,1.875,0.0,2,1.825,"5.0, 5.5",1.0,1.875,"5.0, 5.5",2.0,1.825,Tottenham (Glumac) or Draw,1.444,Draw or Eintracht (arch),1.444,Tottenham (Glumac) or Eintracht (arch),1.250,1,1.833,2,1.833
173197421,20250417,11270436,11243672,2,2,4,2.5,1.062,8.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.5,1.0,1.850,5.5,2.0,1.850,Roma (Steksy) or Draw,1.615,Draw or Man Utd (Maslja),1.363,Roma (Steksy) or Man Utd (Maslja),1.200,1,2.200,2,1.615
173197423,20250417,11241480,11270436,1,3,4,2.5,1.200,4.333,,,,,,,,,,,,,Eintracht (arch) or Draw,1.600,Draw or Roma (Steksy),1.400,Eintracht (arch) or Roma (Steksy),1.181,1,2.000,2,1.727
173197432,20250417,11247819,11241484,3,4,7,2.5,1.050,8.500,,,,,,,,,,,,,Fenerbahce (Hyper) or Draw,1.285,Draw or Tottenham (Glumac),1.833,Fenerbahce (Hyper) or Tottenham (Glumac),1.166,1,1.444,2,2.625
173197448,20250417,11270436,11247819,2,1,3,2.5,1.071,7.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.5,1.0,1.900,5.5,2.0,1.800,Roma (Steksy) or Draw,1.615,Draw or Fenerbahce (Hyper),1.400,Roma (Steksy) or Fenerbahce (Hyper),1.166,1,2.100,2,1.666
173197457,20250417,11243672,11241480,3,2,5,2.5,1.050,8.500,,,,,,,,,,,,,,,,,,,,,,
173197462,20250417,11244571,11247843,2,1,3,2.5,1.050,8.500,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,Chelsea (Maslja) or Draw,1.700,Draw or Liverpool (Hyper),1.400,Chelsea (Maslja) or Liverpool (Hyper),1.125,1,2.200,2,1.615
173197467,20250417,11270475,11240890,3,3,6,2.5,1.062,8.000,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,5.5,1.0,1.850,5.5,2.0,1.850,Arsenal (Steksy) or Draw,1.363,Draw or Man Utd (Glumac),1.615,Arsenal (Steksy) or Man Utd (Glumac),1.181,1,1.666,2,2.100
173197469,20250417,11240890,11244571,3,2,5,2.5,1.020,11.000,"0.0, +0.5",1,1.750,"0.0, -0.5",2,1.950,6.5,1.0,1.850,6.5,2.0,1.850,Man Utd (Glumac) or Draw,1.550,Draw or Chelsea (Maslja),1.444,Man Utd (Glumac) or Chelsea (Maslja),1.181,1,2.000,2,1.727
173197472,20250417,11247843,11241233,2,3,5,2.5,1.083,7.000,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,Liverpool (Hyper) or Draw,1.400,Draw or Man City (arch),1.666,Liverpool (Hyper) or Man City (arch),1.166,1,1.666,2,2.100
173197474,20250417,11241233,11240890,5,3,8,2.5,1.083,7.000,0.0,1,1.875,0.0,2,1.825,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Man City (arch) or Draw,1.444,Draw or Man Utd (Glumac),1.444,Man City (arch) or Man Utd (Glumac),1.250,1,1.833,2,1.833
173197478,20250417,11244571,11270475,1,2,3,2.5,1.062,8.000,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,5.5,1.0,1.850,5.5,2.0,1.850,Chelsea (Maslja) or Draw,1.363,Draw or Arsenal (Steksy),1.600,Chelsea (Maslja) or Arsenal (Steksy),1.200,1,1.666,2,2.100
173197481,20250417,11270475,11241233,3,0,3,2.5,1.166,4.500,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Arsenal (Steksy) or Draw,1.363,Draw or Man City (arch),1.666,Arsenal (Steksy) or Man City (arch),1.166,1,1.615,2,2.200
173197484,20250417,11240890,11247843,2,2,4,2.5,1.062,8.000,+0.5,1,1.800,-0.5,2,1.900,5.5,1.0,1.800,5.5,2.0,1.900,Man Utd (Glumac) or Draw,1.727,Draw or Liverpool (Hyper),1.333,Man Utd (Glumac) or Liverpool (Hyper),1.166,1,2.375,2,1.533
173197487,20250417,11247843,11270475,3,2,5,2.5,1.071,7.500,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,5.5,1.0,1.900,5.5,2.0,1.800,Liverpool (Hyper) or Draw,1.363,Draw or Arsenal (Steksy),1.700,Liverpool (Hyper) or Arsenal (Steksy),1.142,1,1.615,2,2.200
173197492,20250417,11241233,11244571,3,4,7,2.5,1.062,8.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,Man City (arch) or Draw,1.666,Draw or Chelsea (Maslja),1.333,Man City (arch) or Chelsea (Maslja),1.200,1,2.250,2,1.571
173197496,20250417,11247843,11244571,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
173197504,20250417,11240890,11270475,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
173197517,20250417,11244571,11240890,3,1,4,2.5,1.030,10.000,,,,,,,,,,,,,Chelsea (Maslja) or Draw,1.500,Draw or Man Utd (Glumac),1.500,Chelsea (Maslja) or Man Utd (Glumac),1.181,1,1.833,2,1.833
173197524,20250417,11241233,11247843,0,5,5,2.5,1.083,7.000,,,,,,,,,,,,,Man City (arch) or Draw,1.833,Draw or Liverpool (Hyper),1.285,Man City (arch) or Liverpool (Hyper),1.166,1,2.625,2,1.444
173197528,20250417,11240890,11241233,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
173197531,20250417,11270475,11244571,0,2,2,2.5,1.071,7.500,,,,,,,,,,,,,Arsenal (Steksy) or Draw,1.533,Draw or Chelsea (Maslja),1.444,Arsenal (Steksy) or Chelsea (Maslja),1.222,1,1.833,2,1.833
173197534,20250417,11241233,11270475,2,3,5,2.5,1.200,4.333,+0.5,1,1.800,-0.5,2,1.900,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Man City (arch) or Draw,1.800,Draw or Arsenal (Steksy),1.300,Man City (arch) or Arsenal (Steksy),1.166,1,2.375,2,1.533
173197537,20250417,11247843,11240890,4,3,7,2.5,1.083,7.000,-0.5,1,1.900,+0.5,2,1.800,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,Liverpool (Hyper) or Draw,1.300,Draw or Man Utd (Glumac),1.727,Liverpool (Hyper) or Man Utd (Glumac),1.166,1,1.533,2,2.375
173197540,20250417,11270475,11247843,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,
173197544,20250417,11244571,11241233,2,4,6,2.5,1.050,8.500,,,,,,,,,,,,,Chelsea (Maslja) or Draw,1.285,Draw or Man City (arch),1.800,Chelsea (Maslja) or Man City (arch),1.181,1,1.500,2,2.500
173197616,20250417,11230333,11235266,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,
173197618,20250417,11226185,11227749,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,
173197970,20250417,11227753,11225238,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,
173197620,20250417,11227749,11230333,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
173197622,20250417,11235266,11225675,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,
173197976,20250417,11223761,11225239,0,1,1,2.5,1.166,4.500,,,,,,,,,,,,,Benfica (dor1an) or Draw,1.400,Draw or FC Porto (R0ge),1.500,Benfica (dor1an) or FC Porto (R0ge),1.250,1,1.727,2,2.000
173197625,20250417,11225675,11227749,2,4,6,2.5,1.111,6.000,,,,,,,,,,,,,Argentina (Malenkiy) or Draw,1.444,Draw or Spain (GanGsta_Panda),1.571,Argentina (Malenkiy) or Spain (GanGsta_Panda),1.166,1,1.727,2,2.000
173197628,20250417,11230333,11226185,4,1,5,2.5,1.083,7.000,,,,,,,,,,,,,Germany (exhausted) or Draw,1.222,Draw or France (why),2.150,Germany (exhausted) or France (why),1.111,1,1.333,2,3.250
173197984,20250417,11225239,11225238,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
173197632,20250417,11226185,11225675,3,4,7,2.5,1.062,8.000,,,,,,,,,,,,,France (why) or Draw,2.300,Draw or Argentina (Malenkiy),1.166,France (why) or Argentina (Malenkiy),1.111,1,3.500,2,1.285
173197635,20250417,11227749,11235266,1,2,3,2.5,1.142,5.000,,,,,,,,,,,,,Spain (GanGsta_Panda) or Draw,1.333,Draw or Italy (vivienne),1.800,Spain (GanGsta_Panda) or Italy (vivienne),1.142,1,1.571,2,2.250
173197999,20250417,11227753,11225239,1,2,3,2.5,1.166,4.500,,,,,,,,,,,,,Rio Ave (GianniKid) or Draw,1.222,Draw or FC Porto (R0ge),2.000,Rio Ave (GianniKid) or FC Porto (R0ge),1.142,1,1.363,2,3.000
173198002,20250417,11225238,11223761,5,2,7,2.5,1.025,10.500,,,,,,,,,,,,,Sporting (JKey) or Draw,1.300,Draw or Benfica (dor1an),1.833,Sporting (JKey) or Benfica (dor1an),1.125,1,1.500,2,2.500
173197640,20250417,11235266,11226185,5,2,7,2.5,1.142,5.000,,,,,,,,,,,,,Italy (vivienne) or Draw,1.300,Draw or France (why),1.833,Italy (vivienne) or France (why),1.142,1,1.444,2,2.625
173197652,20250417,11225675,11230333,4,4,8,2.5,1.050,8.500,,,,,,,,,,,,,Argentina (Malenkiy) or Draw,1.400,Draw or Germany (exhausted),1.800,Argentina (Malenkiy) or Germany (exhausted),1.111,1,1.615,2,2.200
173198005,20250417,11223761,11227753,1,4,5,2.5,1.040,9.000,,,,,,,,,,,,,,,,,,,,,,
173197658,20250417,11235266,11230333,3,5,8,2.5,1.142,5.000,,,,,,,,,,,,,Italy (vivienne) or Draw,1.800,Draw or Germany (exhausted),1.363,Italy (vivienne) or Germany (exhausted),1.125,1,2.250,2,1.571
173197661,20250417,11227749,11226185,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
173198011,20250417,11225238,11227753,3,1,4,2.5,1.040,9.000,,,,,,,,,,,,,Sporting (JKey) or Draw,1.727,Draw or Rio Ave (GianniKid),1.363,Sporting (JKey) or Rio Ave (GianniKid),1.142,1,2.250,2,1.571
173197663,20250417,11230333,11227749,2,1,3,2.5,1.125,5.500,,,,,,,,,,,,,Germany (exhausted) or Draw,1.500,Draw or Spain (GanGsta_Panda),1.550,Germany (exhausted) or Spain (GanGsta_Panda),1.166,1,1.833,2,1.833
173197665,20250417,11225675,11235266,2,5,7,2.5,1.050,8.500,-0.5,1,1.850,+0.5,2,1.850,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Argentina (Malenkiy) or Draw,1.300,Draw or Italy (vivienne),1.800,Argentina (Malenkiy) or Italy (vivienne),1.142,1,1.500,2,2.500
173198015,20250417,11225239,11223761,0,0,0,2.5,1.250,3.750,,,,,,,,,,,,,FC Porto (R0ge) or Draw,1.500,Draw or Benfica (dor1an),1.400,FC Porto (R0ge) or Benfica (dor1an),1.250,1,2.000,2,1.727
173197667,20250417,11227749,11225675,2,6,8,,,,,,,,,,,,,,,,,,,,,,,,,
173197669,20250417,11226185,11230333,2,3,5,2.5,1.100,6.500,,,,,,,,,,,,,France (why) or Draw,2.150,Draw or Germany (exhausted),1.222,France (why) or Germany (exhausted),1.111,1,3.250,2,1.333
173198018,20250417,11225238,11225239,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
173198021,20250417,11227753,11231512,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
173197671,20250417,11225675,11226185,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
173197673,20250417,11235266,11227749,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,
173198023,20250417,11225239,11227753,4,5,9,2.5,1.166,4.500,,,,,,,,,,,,,FC Porto (R0ge) or Draw,2.000,Draw or Rio Ave (GianniKid),1.222,FC Porto (R0ge) or Rio Ave (GianniKid),1.142,1,3.000,2,1.363
173198027,20250417,11223761,11225238,7,4,11,2.5,1.025,10.500,,,,,,,,,,,,,Benfica (dor1an) or Draw,1.833,Draw or Sporting (JKey),1.300,Benfica (dor1an) or Sporting (JKey),1.125,1,2.500,2,1.500
173197676,20250417,11226185,11235266,3,4,7,2.5,1.142,5.000,,,,,,,,,,,,,France (why) or Draw,1.833,Draw or Italy (vivienne),1.285,France (why) or Italy (vivienne),1.166,1,2.625,2,1.444
173197679,20250417,11230333,11225675,1,4,5,2.5,1.050,8.500,,,,,,,,,,,,,Germany (exhausted) or Draw,1.800,Draw or Argentina (Malenkiy),1.400,Germany (exhausted) or Argentina (Malenkiy),1.111,1,2.200,2,1.615
173198038,20250417,11227753,11223761,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
173198045,20250417,11231512,11225239,6,1,7,2.5,1.071,7.500,,,,,,,,,,,,,Braga (RuBIX) or Draw,1.200,Draw or FC Porto (R0ge),2.150,Braga (RuBIX) or FC Porto (R0ge),1.125,1,1.333,2,3.250
173197967,20250417,11231512,11223761,3,3,6,2.5,1.010,15.000,-1.0,1,1.900,+1.0,2,1.800,"7.0, 7.5",1.0,1.900,"7.0, 7.5",2.0,1.800,Braga (RuBIX) or Draw,1.250,Draw or Benfica (dor1an),2.100,Braga (RuBIX) or Benfica (dor1an),1.125,1,1.400,2,2.750
173197681,20250417,11230346,11235358,3,3,6,2.5,1.142,5.000,,,,,,,,,,,,,Roma (exhausted) or Draw,1.550,Draw or Napoli (vivienne),1.500,Roma (exhausted) or Napoli (vivienne),1.125,1,1.833,2,1.833
173197684,20250417,11226204,11227254,1,3,4,2.5,1.166,4.500,,,,,,,,,,,,,Fiorentina (why) or Draw,2.150,Draw or Juventus (GanGsta_Panda),1.200,Fiorentina (why) or Juventus (GanGsta_Panda),1.125,1,3.250,2,1.333
173198047,20250417,11231526,11223790,4,3,7,2.5,1.015,12.000,,,,,,,,,,,,,Denmark (RuBIX) or Draw,1.222,Draw or USA (dor1an),2.100,Denmark (RuBIX) or USA (dor1an),1.125,1,1.363,2,3.000
173198049,20250417,11227771,11234520,6,5,11,2.5,1.040,9.000,,,,,,,,,,,,,Ukraine (GianniKid) or Draw,1.363,Draw or Czechia (JKey),1.727,Ukraine (GianniKid) or Czechia (JKey),1.142,1,1.571,2,2.250
173197693,20250417,11227254,11230346,0,4,4,2.5,1.125,5.500,,,,,,,,,,,,,Juventus (GanGsta_Panda) or Draw,1.550,Draw or Roma (exhausted),1.500,Juventus (GanGsta_Panda) or Roma (exhausted),1.166,1,1.800,2,1.909
173197704,20250417,11235358,11225716,4,4,8,2.5,1.050,8.500,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Napoli (vivienne) or Draw,1.600,Draw or Bologna (Malenkiy),1.444,Napoli (vivienne) or Bologna (Malenkiy),1.142,1,2.000,2,1.727
173198051,20250417,11234520,11231526,3,2,5,2.5,1.025,10.500,,,,,,,,,,,,,Czechia (JKey) or Draw,1.833,Draw or Denmark (RuBIX),1.285,Czechia (JKey) or Denmark (RuBIX),1.166,1,2.625,2,1.444
173198053,20250417,11223790,11225265,1,3,4,2.5,1.250,3.750,,,,,,,,,,,,,USA (dor1an) or Draw,1.400,Draw or Ghana (R0ge),1.500,USA (dor1an) or Ghana (R0ge),1.250,1,1.727,2,2.000
173197706,20250417,11225716,11227254,4,2,6,2.5,1.111,6.000,,,,,,,,,,,,,Bologna (Malenkiy) or Draw,1.444,Draw or Juventus (GanGsta_Panda),1.571,Bologna (Malenkiy) or Juventus (GanGsta_Panda),1.166,1,1.727,2,2.000
173197708,20250417,11230346,11226204,2,3,5,2.5,1.083,7.000,,,,,,,,,,,,,Roma (exhausted) or Draw,1.222,Draw or Fiorentina (why),2.150,Roma (exhausted) or Fiorentina (why),1.111,1,1.333,2,3.250
173198056,20250417,11225265,11234520,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
173198058,20250417,11231526,11227771,2,2,4,2.5,1.012,13.000,,,,,,,,,,,,,Denmark (RuBIX) or Draw,1.444,Draw or Ukraine (GianniKid),1.666,Denmark (RuBIX) or Ukraine (GianniKid),1.125,1,1.666,2,2.100
173197710,20250417,11226204,11225716,1,3,4,2.5,1.071,7.500,,,,,,,,,,,,,Fiorentina (why) or Draw,2.300,Draw or Bologna (Malenkiy),1.166,Fiorentina (why) or Bologna (Malenkiy),1.111,1,3.500,2,1.285
173197712,20250417,11227254,11235358,4,1,5,2.5,1.142,5.000,,,,,,,,,,,,,Juventus (GanGsta_Panda) or Draw,1.444,Draw or Napoli (vivienne),1.600,Juventus (GanGsta_Panda) or Napoli (vivienne),1.142,1,1.727,2,2.000
173198060,20250417,11227771,11225265,1,0,1,2.5,1.166,4.500,"-0.5, -1.0",1,1.825,"+0.5, +1.0",2,1.875,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Ukraine (GianniKid) or Draw,1.222,Draw or Ghana (R0ge),2.000,Ukraine (GianniKid) or Ghana (R0ge),1.142,1,1.363,2,3.000
173198062,20250417,11234520,11223790,5,6,11,2.5,1.025,10.500,-0.5,1,1.800,+0.5,2,1.900,"6.0, 6.5",1.0,1.850,"6.0, 6.5",2.0,1.850,Czechia (JKey) or Draw,1.300,Draw or USA (dor1an),1.833,Czechia (JKey) or USA (dor1an),1.125,1,1.500,2,2.500
173197719,20250417,11225716,11230346,6,5,11,2.5,1.050,8.500,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,5.5,1.0,1.800,5.5,2.0,1.900,Bologna (Malenkiy) or Draw,1.500,Draw or Roma (exhausted),1.600,Bologna (Malenkiy) or Roma (exhausted),1.125,1,1.800,2,1.909
173197715,20250417,11235358,11226204,3,3,6,2.5,1.142,5.000,-0.5,1,1.800,+0.5,2,1.900,4.5,1.0,1.800,4.5,2.0,1.900,,,,,,,,,,
173198065,20250417,11223790,11227771,1,6,7,2.5,1.040,9.000,,,,,,,,,,,,,,,,,,,,,,
173198070,20250417,11225265,11231526,3,2,5,2.5,1.071,7.500,,,,,,,,,,,,,Ghana (R0ge) or Draw,2.150,Draw or Denmark (RuBIX),1.181,Ghana (R0ge) or Denmark (RuBIX),1.125,1,3.250,2,1.333
173197724,20250417,11235358,11230346,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
173197727,20250417,11227254,11226204,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
173198073,20250417,11223790,11231526,2,5,7,2.5,1.010,15.000,,,,,,,,,,,,,USA (dor1an) or Draw,1.909,Draw or Denmark (RuBIX),1.285,USA (dor1an) or Denmark (RuBIX),1.125,1,2.625,2,1.444
173198081,20250417,11234520,11227771,4,2,6,2.5,1.040,9.000,,,,,,,,,,,,,Czechia (JKey) or Draw,1.727,Draw or Ukraine (GianniKid),1.363,Czechia (JKey) or Ukraine (GianniKid),1.142,1,2.250,2,1.571
173197730,20250417,11230346,11227254,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,
173197734,20250417,11225716,11235358,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,
173198092,20250417,11231526,11234520,7,5,12,2.5,1.025,10.500,,,,,,,,,,,,,Denmark (RuBIX) or Draw,1.285,Draw or Czechia (JKey),1.833,Denmark (RuBIX) or Czechia (JKey),1.166,1,1.444,2,2.625
173198101,20250417,11225265,11223790,2,1,3,2.5,1.250,3.750,,,,,,,,,,,,,Ghana (R0ge) or Draw,1.500,Draw or USA (dor1an),1.400,Ghana (R0ge) or USA (dor1an),1.250,1,2.000,2,1.727
173197738,20250417,11227254,11225716,1,1,2,2.5,1.111,6.000,,,,,,,,,,,,,Juventus (GanGsta_Panda) or Draw,1.571,Draw or Bologna (Malenkiy),1.444,Juventus (GanGsta_Panda) or Bologna (Malenkiy),1.166,1,2.000,2,1.727
173197745,20250417,11226204,11230346,1,2,3,2.5,1.083,7.000,,,,,,,,,,,,,Fiorentina (why) or Draw,2.150,Draw or Roma (exhausted),1.222,Fiorentina (why) or Roma (exhausted),1.111,1,3.250,2,1.333
