,media_goals_home,media_goals_away,home_h2h_mean,away_h2h_mean,asian_handicap_1,asian_handicap_2,odds,indefinido,negativo,positivo,reembolso
3660,2.2,3.4,2.0,4.0,0.5,0.5,1.85,False,False,True,False
3661,3.0,2.6,3.0,5.0,-0.5,-1.0,1.85,False,False,True,False
3663,1.4,1.6,1.0,1.0,0.0,0.0,1.825,False,True,False,False
3665,3.0,2.2,2.0,4.0,0.0,-0.5,1.85,False,True,False,False
3666,2.2,4.0,2.0,4.0,1.5,1.5,1.8,False,True,False,False
3669,4.2,2.8,5.0,0.0,-1.0,-1.0,1.825,False,False,True,False
3670,3.0,2.6,4.0,5.0,0.0,0.0,1.825,False,False,True,False
3672,2.2,2.8,0.0,7.0,0.0,-0.5,1.85,False,False,False,True
3673,4.2,2.4,2.0,5.0,-1.5,-1.5,1.85,False,True,False,False
3690,3.2,2.4,3.0,2.0,0.0,0.0,1.875,False,False,True,False
3694,3.0,2.4,2.0,4.0,0.5,0.5,1.8,False,False,True,False
3695,3.2,1.8,2.0,6.0,0.0,0.5,1.85,False,True,False,False
3696,2.4,2.2,0.0,1.0,0.0,0.0,1.825,False,False,False,True
3698,3.0,3.2,5.0,5.0,1.0,1.5,1.8,False,False,True,False
3700,2.6,2.2,2.0,6.0,0.0,-0.5,1.875,False,False,True,False
3701,2.4,2.8,4.0,1.0,0.0,0.0,1.875,False,False,True,False
3702,3.0,1.8,1.0,4.0,0.0,0.5,1.8,False,False,True,False
3703,2.8,2.4,2.0,6.0,-0.5,-1.0,1.85,False,False,False,True
3705,2.8,2.8,3.0,4.0,0.5,0.5,1.825,False,True,False,False
3711,2.8,1.8,2.0,2.0,0.0,-0.5,1.85,False,False,True,False
3712,2.6,3.0,4.0,4.0,0.0,0.5,1.775,False,True,False,False
3713,3.6,2.2,5.0,2.0,-1.5,-1.5,1.85,False,False,True,False
3714,2.6,1.4,3.0,1.0,0.0,-0.5,1.875,False,False,True,False
3715,1.2,2.4,1.0,5.0,0.0,-0.5,1.825,False,False,False,True
3716,2.8,1.4,4.0,3.0,-1.0,-1.5,1.9,False,False,True,False
3717,1.2,2.4,2.0,3.0,0.0,0.0,1.875,False,True,False,False
3718,2.8,3.0,3.0,1.0,0.0,0.0,1.875,False,True,False,False
3719,3.6,2.8,5.0,3.0,-1.0,-1.5,1.875,False,True,False,False
3726,3.6,3.0,2.0,3.0,-1.5,-1.5,1.8,False,True,False,False
3727,1.4,2.2,2.0,3.0,0.0,-0.5,1.9,False,True,False,False
3728,1.4,3.0,1.0,3.0,0.0,-0.5,1.8,False,True,False,False
3729,2.4,3.8,3.0,4.0,1.0,1.5,1.9,False,False,False,True
3730,2.4,3.0,1.0,1.0,-0.5,-0.5,1.9,False,False,True,False
3731,2.8,3.8,3.0,3.0,1.5,2.0,1.85,False,False,True,False
3734,2.0,2.6,4.0,6.0,-0.5,-0.5,1.8,False,True,False,False
3735,2.6,3.8,4.0,5.0,1.0,1.5,1.825,False,True,False,False
3736,2.8,2.0,3.0,1.0,-1.0,-1.5,1.825,False,True,False,False
3737,1.25,1.2,2.0,0.0,0.5,0.5,1.9,False,False,True,False
3740,2.8,1.25,4.0,0.0,-1.0,-1.0,1.9,False,False,False,True
3741,2.8,1.2,3.0,2.0,0.5,0.5,1.9,False,False,True,False
3746,3.8,3.2,4.0,2.0,0.0,0.5,1.8,False,True,False,False
3747,2.8,1.8,2.0,2.0,-1.0,-1.0,1.825,False,False,True,False
3748,2.8,2.8,4.0,0.0,-1.0,-1.5,1.85,False,False,False,True
3749,1.0,2.0,0.0,3.0,0.0,-0.5,1.875,False,True,False,False
3758,2.6,3.2,4.0,5.0,0.0,0.0,1.825,False,False,True,False
3759,2.6,1.8,4.0,2.0,0.0,0.0,1.875,False,False,True,False
3760,1.0,1.6,2.0,2.0,1.0,1.0,1.8,False,False,False,True
3761,2.0,2.0,2.0,1.0,-0.5,-0.5,1.8,False,True,False,False
3772,3.0,1.4,4.0,2.5,0.0,-0.5,1.9,False,False,True,False
3773,3.2,2.6,5.0,3.0,0.0,-0.5,1.9,False,False,True,False
3784,1.8,3.4,2.3333333333333335,2.0,0.0,-0.5,1.925,False,False,False,True
3785,2.6,1.6,3.0,1.0,0.0,0.0,1.925,False,False,True,False
3788,2.0,2.2,,,0.0,0.0,1.85,False,True,False,False
3789,2.2,2.0,3.0,2.0,0.0,0.0,1.825,False,True,False,False
3826,1.4,1.8,,,0.0,0.0,1.825,False,False,False,True
3827,2.2,2.0,,,0.0,0.0,1.95,False,False,True,False
3846,1.4,2.0,,,0.0,0.0,1.85,False,False,False,True
3847,1.8,1.8,3.0,1.0,0.0,0.0,1.875,False,False,True,False
3854,1.8,3.0,0.0,2.0,0.0,0.0,1.725,False,False,False,True
3855,1.6,2.4,,,0.0,0.5,1.9,False,False,True,False
3860,3.0,2.6,3.0,0.5,0.0,0.0,1.925,False,False,True,False
3861,2.2,3.0,3.0,1.0,0.0,0.0,1.925,False,True,False,False
3862,2.6,2.4,,,0.0,0.0,1.825,False,False,True,False
3863,1.8,1.8,3.0,1.0,0.0,0.0,1.95,False,True,False,False
3864,1.6,2.4,,,0.0,0.0,1.85,False,True,False,False
3865,2.8,3.0,1.0,4.0,0.0,0.5,1.825,False,False,True,False
3866,2.2,3.2,3.3333333333333335,2.6666666666666665,0.0,0.5,1.75,False,False,True,False
3867,2.0,2.6,2.0,3.0,0.0,0.0,1.95,False,True,False,False
3872,0.8,2.0,2.0,1.0,0.0,0.0,1.975,False,True,False,False
3873,2.8,1.8,,,0.0,0.0,1.8,False,False,True,False
3874,3.0,2.6,4.0,0.0,0.0,0.0,1.925,False,False,True,False
3875,2.2,3.0,,,0.0,0.0,1.925,False,False,True,False
3876,1.8,2.4,,,0.0,-0.5,1.875,False,False,True,False
3877,2.6,3.0,,,0.0,0.5,1.825,False,False,False,True
3878,2.2,3.2,3.0,2.0,0.0,0.5,1.75,False,False,False,True
3879,2.0,2.6,,,0.0,0.0,1.95,False,True,False,False
3892,1.4,1.6,,,0.0,0.0,1.875,False,True,False,False
3893,2.6,3.2,,,0.5,0.5,1.875,False,False,True,False
3894,2.25,5.75,,,0.0,0.5,1.75,False,True,False,False
3895,2.25,1.5,,,0.0,0.0,1.775,False,False,True,False
3896,3.6,1.8,,,-0.5,-0.5,1.9,False,False,True,False
3897,2.0,3.6,,,0.0,0.0,1.875,False,True,False,False
3898,1.75,3.75,,,0.0,0.0,1.85,False,True,False,False
3899,2.5,1.75,,,-1.0,-1.0,1.925,False,False,True,False
3900,3.0,3.2,3.0,1.0,1.0,1.0,1.875,False,False,True,False
3901,1.4,2.8,0.0,2.0,0.0,0.0,1.85,False,False,False,True
3902,1.0,1.5,,,0.5,0.5,1.925,False,True,False,False
3903,2.25,2.25,,,0.0,0.0,1.925,False,True,False,False
3910,2.25,5.75,,,0.0,0.5,1.8,False,True,False,False
3911,2.25,1.75,,,-0.5,-1.0,1.8,False,False,True,False
3912,2.0,1.8,,,0.0,0.0,1.825,False,False,True,False
3913,3.6,2.8,,,-0.5,-1.0,1.85,False,False,True,False
3914,2.5,3.75,,,-0.5,-0.5,1.9,False,True,False,False
3915,1.75,2.25,,,0.0,0.0,1.925,False,True,False,False
3916,1.4,3.2,,,0.5,0.5,1.8,False,False,True,False
3917,3.0,1.6,,,0.0,0.0,1.825,False,False,True,False
3918,2.25,1.5,,,0.0,0.0,1.85,False,False,False,True
3919,1.0,5.75,,,1.0,1.0,1.875,False,True,False,False
3920,3.6,3.6,4.0,3.0,-1.0,-1.0,1.825,False,False,False,True
3921,2.6,1.8,1.0,1.0,0.0,0.0,1.85,False,False,True,False
3922,1.75,1.75,,,-0.5,-0.5,1.775,False,True,False,False
3923,2.25,3.75,,,0.0,0.0,1.825,False,True,False,False
3924,1.0,2.25,,,0.5,0.5,1.775,False,False,True,False
3925,2.5,1.5,,,0.0,-0.5,1.8,False,False,False,True
3935,1.75,2.25,,,0.0,-0.5,1.975,False,False,False,True
3938,3.0,4.25,,,0.0,0.0,1.85,False,True,False,False
3939,1.75,1.0,,,-1.0,-1.5,1.925,False,False,False,True
3940,3.4,3.4,3.0,2.0,1.0,1.0,1.875,False,True,False,False
3946,1.75,1.0,,,0.0,-0.5,1.775,False,False,True,False
3947,3.0,2.75,,,0.0,0.5,1.925,False,False,True,False
3948,2.8,2.6,,,0.0,-0.5,1.925,False,True,False,False
3949,2.8,2.2,,,0.0,-0.5,1.875,False,False,True,False
3951,3.0,1.0,,,-0.5,-1.0,1.9,False,True,False,False
3952,2.0,2.6,,,0.0,0.0,1.8,False,True,False,False
3953,2.4,2.2,,,-0.5,-0.5,1.775,False,True,False,False
3954,1.75,4.25,,,0.0,0.0,1.775,False,True,False,False
3955,3.0,3.5,,,0.0,0.0,1.925,False,False,True,False
3956,2.8,3.4,,,0.5,0.5,1.8,False,False,True,False
3957,3.4,2.6,,,0.0,0.0,1.8,False,True,False,False
3962,3.0,1.0,,,-0.5,-0.5,1.85,False,False,True,False
3963,1.75,4.25,,,0.0,0.0,1.85,False,True,False,False
3964,1.75,3.5,,,0.0,0.5,1.925,False,True,False,False
3965,1.75,2.25,,,0.0,-0.5,1.85,False,True,False,False
3968,2.4,2.2,,,0.5,0.5,1.75,False,False,True,False
3969,3.8,2.4,,,0.0,0.5,1.9,False,False,True,False
3970,2.5,1.8,,,-0.5,-0.5,1.85,False,False,True,False
3971,2.5,2.75,,,0.5,1.0,1.8,False,False,True,False
3972,3.0,1.6,,,0.0,0.0,1.95,False,False,True,False
3973,3.8,2.6,,,0.5,0.5,1.875,False,False,True,False
3974,1.75,2.75,,,0.0,0.0,1.85,False,True,False,False
3975,2.4,2.5,,,0.0,0.0,1.775,False,False,True,False
3976,2.6,2.4,,,-0.5,-0.5,1.9,False,False,True,False
3977,2.4,3.0,,,0.0,0.0,1.85,False,False,True,False
3979,2.5,2.0,,,-1.0,-1.5,1.925,False,True,False,False
3981,3.0,2.2,1.0,0.0,0.0,0.0,1.85,False,False,False,True
3982,2.5,2.5,,,0.5,0.5,1.925,False,True,False,False
3983,1.75,1.8,,,0.0,0.0,1.825,False,True,False,False
3988,3.8,1.6,,,-0.5,-0.5,1.95,False,False,True,False
3989,3.0,3.0,,,0.0,-0.5,1.875,False,True,False,False
3990,2.4,2.75,,,0.5,0.5,1.85,False,False,True,False
3991,1.75,2.0,,,-0.5,-1.0,1.85,False,False,True,False
3992,2.4,2.4,,,0.0,0.0,1.75,False,False,False,True
3993,2.6,2.2,,,-0.5,-0.5,1.8,False,True,False,False
3994,2.5,2.75,,,0.0,0.0,1.85,False,False,False,True
3995,1.75,1.8,,,0.0,0.0,1.925,False,True,False,False
3996,3.0,2.6,,,0.5,0.5,1.85,False,True,False,False
3997,3.8,1.6,,,0.0,0.0,1.85,False,False,True,False
3998,1.75,2.5,,,0.0,0.0,1.825,False,False,False,True
3999,2.5,2.75,,,1.0,1.5,1.775,False,False,False,True
4000,2.6,3.0,6.0,5.0,-1.0,-1.0,1.825,False,True,False,False
4001,3.8,2.4,4.0,1.0,0.0,0.0,1.85,False,False,True,False
4002,1.75,2.0,,,-0.5,-0.5,1.775,False,True,False,False
4003,2.4,2.75,,,0.0,0.0,1.85,False,False,True,False
4006,2.5,1.8,,,0.0,0.5,1.85,False,True,False,False
4007,2.5,2.5,,,0.0,-0.5,1.8,False,True,False,False
4009,2.2,2.8,,,0.0,0.0,1.925,False,False,False,True
4010,2.75,2.25,,,-0.5,-0.5,1.8,False,True,False,False
4011,2.0,3.25,,,0.5,1.0,1.775,False,True,False,False
4012,2.6,2.8,,,0.0,0.0,1.875,False,False,False,True
4013,2.0,3.8,,,0.5,0.5,1.85,False,True,False,False
4014,3.0,2.5,,,0.0,0.5,1.75,False,False,True,False
4015,2.0,1.5,,,0.0,0.0,1.85,False,False,True,False
4016,3.4,2.8,,,-0.5,-0.5,1.925,False,True,False,False
4017,3.0,3.0,,,0.0,0.0,1.925,False,False,True,False
4018,1.75,3.25,,,0.0,0.0,1.85,False,True,False,False
4019,2.75,3.0,,,-1.0,-1.5,1.925,False,True,False,False
4020,2.2,3.8,4.0,3.0,1.0,1.0,1.875,False,True,False,False
4021,2.6,2.0,1.0,0.0,0.0,0.0,1.825,False,False,False,True
4022,2.0,1.5,,,0.5,1.0,1.8,False,True,False,False
4023,3.0,2.25,,,0.0,0.0,1.85,False,False,True,False
4024,2.2,2.0,,,0.0,0.0,1.925,False,False,False,True
4025,3.0,3.8,,,1.0,1.5,1.85,False,True,False,False
4026,2.0,3.0,,,-0.5,-0.5,1.775,False,True,False,False
4027,1.75,2.5,,,0.0,0.5,1.9,False,True,False,False
4028,2.0,2.8,,,0.0,-0.5,1.9,False,False,True,False
4029,2.6,3.0,,,0.0,0.0,1.775,False,True,False,False
4030,2.0,2.5,,,0.5,0.5,1.9,False,False,True,False
4032,3.0,2.8,,,0.0,0.0,1.85,False,False,True,False
4033,3.4,2.0,,,-0.5,-0.5,1.85,False,False,True,False
4034,2.75,3.25,,,0.0,-0.5,1.95,False,True,False,False
4035,1.75,2.25,,,0.0,0.0,1.9,False,True,False,False
4036,2.6,3.8,,,0.5,0.5,1.775,False,False,True,False
4037,2.2,2.8,,,0.0,0.0,1.775,False,True,False,False
4040,3.4,3.0,4.0,3.0,-1.0,-1.0,1.825,False,True,False,False
4042,1.75,3.0,,,-0.5,-1.0,1.9,False,True,False,False
4043,2.0,3.25,,,0.0,0.0,1.85,False,False,False,True
4046,2.0,2.25,,,0.5,0.5,1.825,False,True,False,False
4047,2.75,1.5,,,0.0,-0.5,1.8,False,False,True,False
4048,2.8,1.8,,,0.0,0.5,1.75,False,False,True,False
4049,1.0,2.4,2.0,2.0,0.0,0.5,1.85,False,True,False,False
4050,3.2,1.6,1.0,1.0,-0.5,-0.5,1.8,False,True,False,False
4051,1.0,2.8,3.0,2.0,0.0,-0.5,1.925,False,True,False,False
4052,3.2,2.4,,,0.0,0.0,1.825,False,False,False,True
4053,2.8,1.4,,,0.0,0.0,1.85,False,False,False,True
4054,1.0,2.8,1.0,1.0,0.0,0.5,1.925,False,False,True,False
4055,3.2,1.8,4.5,3.5,0.0,0.0,1.725,False,False,True,False
4056,1.0,1.8,1.0,4.0,0.5,1.0,1.85,False,False,True,False
4057,2.8,2.8,,,0.5,0.5,1.75,False,False,True,False
4058,1.0,1.6,,,0.0,-0.5,1.95,False,False,False,True
4059,3.2,1.4,1.0,4.0,0.0,-0.5,1.85,False,False,True,False
4060,2.8,2.4,2.0,4.0,0.5,0.5,1.9,False,False,True,False
4061,3.2,1.8,2.0,2.0,0.0,0.5,1.775,False,True,False,False
4062,3.2,2.8,,,0.0,0.0,1.85,False,False,True,False
4063,1.0,1.6,,,0.0,0.0,1.85,False,False,False,True
4065,1.0,2.4,1.0,2.0,0.0,0.0,1.975,False,False,False,True
4066,1.8,3.4,2.0,1.3333333333333333,-0.5,-1.0,1.85,False,True,False,False
4067,3.0,1.6,,,0.0,-0.5,1.75,False,False,True,False
4068,2.0,1.4,,,0.0,0.5,1.75,False,False,False,True
4069,1.6,2.8,,,0.0,0.5,1.925,False,False,False,True
4070,4.2,1.6,2.0,2.0,-0.5,-0.5,1.925,False,False,True,False
4071,1.8,2.8,,,0.0,-0.5,1.925,False,False,False,True
4072,3.0,2.8,,,0.0,0.0,1.9,False,False,True,False
4073,2.0,3.4,,,0.0,0.0,1.85,False,True,False,False
4074,1.6,2.8,0.6666666666666666,1.6666666666666667,0.0,0.5,1.925,False,True,False,False
4075,4.2,1.4,2.0,1.0,0.0,0.0,1.725,False,False,True,False
4076,1.6,1.4,,,0.5,0.5,1.8,False,False,True,False
4077,2.0,2.8,,,0.0,0.5,1.925,False,True,False,False
4078,1.8,1.6,,,0.0,-0.5,1.9,False,False,True,False
4079,4.2,3.4,,,0.0,-0.5,1.85,False,True,False,False
4084,3.0,3.4,1.6666666666666667,2.0,0.0,-0.5,1.775,False,False,True,False
4085,1.8,2.8,1.0,0.0,0.0,0.5,1.85,False,False,False,True
4086,1.4,1.2,2.0,2.0,0.0,0.0,1.8,False,False,False,True
4087,4.0,2.2,,,0.0,-0.5,1.775,False,False,True,False
4088,2.2,2.4,,,0.0,0.0,1.95,False,True,False,False
4089,2.2,1.2,1.0,1.0,0.0,0.5,1.85,False,True,False,False
4090,1.6,2.2,,,-0.5,-0.5,1.875,False,False,True,False
4091,1.4,2.6,,,0.0,-0.5,1.9,False,True,False,False
4094,2.2,2.6,2.5,2.5,0.5,0.5,1.85,False,False,True,False
4095,1.6,2.4,2.0,5.0,0.0,-0.5,1.8,False,True,False,False
4096,2.2,2.4,,,0.0,0.0,1.85,False,False,False,True
4097,2.2,2.6,,,0.0,0.5,1.925,False,True,False,False
4098,1.4,2.2,,,0.0,-0.5,1.85,False,True,False,False
4099,1.6,1.2,2.0,0.0,0.0,-0.5,1.8,False,True,False,False
4100,2.2,1.2,,,0.5,0.5,1.9,False,False,True,False
4101,4.0,2.4,,,0.0,0.5,1.8,False,False,True,False
4102,1.6,2.6,,,0.0,0.0,1.875,False,False,True,False
4103,2.2,2.2,,,0.0,0.0,1.875,False,False,False,True
4104,4.0,1.2,1.5,2.5,0.0,-0.5,1.775,False,True,False,False
4105,1.4,1.2,2.0,2.0,0.0,0.5,1.775,False,False,False,True
4112,2.0,1.6,2.0,1.0,0.0,0.0,1.875,False,False,True,False
4113,1.8,2.0,,,0.0,0.0,1.9,False,False,False,True
4114,2.4,1.4,,,-0.5,-1.0,1.85,False,False,False,True
4115,2.0,1.8,,,0.0,-0.5,1.925,False,False,True,False
4116,2.6,1.6,,,0.0,0.5,1.775,False,True,False,False
4117,2.2,1.8,,,-0.5,-0.5,1.9,False,True,False,False
4118,3.0,2.8,,,0.5,1.0,1.925,False,True,False,False
4119,4.4,2.0,6.0,4.0,0.0,0.0,1.875,False,False,True,False
4124,1.8,1.8,,,0.0,0.0,1.875,False,False,False,True
4125,2.6,1.6,1.0,5.0,0.0,0.0,1.825,False,False,True,False
4130,2.0,1.4,,,0.0,0.0,1.825,False,True,False,False
4131,2.4,2.0,,,-1.0,-1.0,1.85,False,True,False,False
4132,2.2,1.6,5.0,1.0,0.0,0.0,1.9,False,False,True,False
4133,2.6,2.0,,,0.0,0.0,1.8,False,False,True,False
4134,4.4,2.8,,,0.0,0.5,1.875,False,False,False,True
4135,3.0,1.8,,,0.0,0.5,1.9,False,False,True,False
4141,1.8,1.6,,,0.0,0.0,1.75,False,False,False,True
4156,1.8,1.6,3.0,3.0,-0.5,-0.5,1.8,False,True,False,False
4159,2.0,1.4,3.0,4.0,0.0,0.0,1.875,False,False,True,False
4160,2.0,0.8,2.0,2.0,0.0,-0.5,1.925,False,False,False,True
4161,1.6,0.8,1.0,0.0,0.0,0.0,1.875,False,False,False,True
4162,1.8,2.4,1.0,0.0,0.5,1.0,1.85,False,False,False,True
4163,1.6,2.4,2.0,2.0,0.0,0.5,1.775,False,True,False,False
4164,1.8,2.8,3.0,3.0,0.5,0.5,1.875,False,True,False,False
4167,1.6,2.0,2.0,2.0,0.0,0.5,1.825,False,False,False,True
4168,1.6,2.0,2.0,2.0,0.0,-0.5,1.9,False,True,False,False
4169,1.6,0.8,4.0,1.0,0.0,-0.5,1.925,False,False,True,False
4170,2.0,2.0,1.0,1.0,0.0,0.5,1.9,False,False,True,False
4171,2.0,2.4,3.0,5.0,1.0,1.0,1.875,False,False,True,False
4173,1.8,0.8,2.0,2.0,0.0,-0.5,1.875,False,True,False,False
4174,2.4,2.0,,,0.0,-0.5,1.925,False,False,True,False
4175,2.0,1.6,,,0.0,-0.5,1.95,False,False,True,False
4176,1.0,2.0,,,0.0,0.5,1.75,False,True,False,False
4177,2.4,1.6,,,0.0,0.0,1.925,False,True,False,False
4180,1.0,1.6,,,0.5,0.5,1.825,False,True,False,False
4181,1.2,1.4,,,0.0,0.0,1.925,False,False,True,False
4182,1.0,1.4,,,0.0,0.5,1.75,False,False,False,True
4183,1.2,2.0,,,0.0,0.0,1.875,False,False,False,True
4184,2.4,1.4,,,0.0,0.5,1.85,False,False,True,False
4185,1.2,1.6,,,0.0,0.5,1.9,False,False,False,True
4186,2.4,0.8,,,0.0,-0.5,1.95,False,False,True,False
4187,2.0,1.4,,,0.0,0.0,1.775,False,False,True,False
4189,2.0,2.0,,,0.0,0.0,1.8,False,False,False,True
4190,2.0,0.8,,,-0.5,-0.5,1.875,False,True,False,False
4191,2.4,1.6,,,0.0,0.0,1.775,False,False,True,False
4192,2.4,0.8,,,0.0,-0.5,1.95,False,False,True,False
4193,2.4,1.6,,,0.0,0.0,1.825,False,False,False,True
4194,2.2,2.0,,,0.0,-0.5,1.925,False,True,False,False
4195,2.4,1.6,,,0.0,-0.5,1.8,False,False,True,False
4196,2.2,1.4,,,0.0,0.0,1.925,False,False,True,False
4197,0.6,2.0,,,0.0,0.5,1.75,False,True,False,False
4202,0.6,2.4,,,0.0,0.5,1.75,False,True,False,False
4203,1.8,2.0,,,0.0,0.0,1.875,False,False,True,False
4210,2.4,1.0,,,-0.5,-0.5,1.875,False,False,True,False
4211,2.2,1.6,,,0.0,0.0,1.775,False,False,True,False
4216,1.6,3.8,,,0.0,0.5,1.925,False,False,False,True
4218,1.6,2.2,,,0.0,0.0,1.875,False,True,False,False
4220,1.6,2.8,,,0.5,0.5,1.825,False,False,True,False
4221,1.4,1.2,,,0.0,0.5,1.775,False,False,True,False
4222,1.6,1.2,,,0.0,0.5,1.75,False,False,False,True
4223,1.4,3.8,,,0.0,0.0,1.9,False,True,False,False
4225,1.4,2.8,,,0.0,0.5,1.75,False,True,False,False
4226,2.2,2.0,,,0.0,-0.5,1.95,False,True,False,False
4227,2.0,1.2,,,0.0,0.0,1.775,False,False,True,False
4232,1.6,2.0,,,0.0,-0.5,1.95,False,False,False,True
4236,0.8,3.4,,,0.5,0.5,1.85,False,True,False,False
4237,2.4,4.0,,,0.0,0.5,1.825,False,True,False,False
4238,0.8,3.2,,,1.0,1.5,1.825,False,False,False,True
4239,1.8,4.0,,,0.0,0.5,1.825,False,False,False,True
4240,0.8,4.0,,,0.0,0.5,1.8,False,True,False,False
4241,3.8,2.4,,,-0.5,-1.0,1.875,False,True,False,False
4242,0.8,2.4,,,0.5,0.5,1.825,False,False,True,False
4243,3.8,3.4,,,0.0,-0.5,1.8,False,True,False,False
4244,1.8,2.4,,,0.0,-0.5,1.925,False,False,False,True
4245,3.8,4.0,,,0.0,-0.5,1.85,False,False,True,False
4246,1.8,1.4,,,-0.5,-0.5,1.85,False,False,True,False
4247,2.0,2.4,,,0.0,-0.5,1.875,False,True,False,False
4248,3.8,1.4,,,-1.0,-1.0,1.8,False,False,True,False
4249,2.0,3.4,,,0.0,-0.5,1.925,False,True,False,False
4250,2.0,1.4,,,0.0,-0.5,1.9,False,False,False,True
4251,2.4,3.2,,,0.5,1.0,1.825,False,True,False,False
4252,2.4,1.4,,,-0.5,-0.5,1.875,False,False,True,False
4253,1.8,3.2,,,0.5,0.5,1.8,False,False,True,False
4254,3.2,2.2,,,0.0,0.5,1.775,False,True,False,False
4255,4.0,3.6,,,0.0,0.5,1.8,False,False,True,False
4256,2.2,2.2,,,0.5,0.5,1.85,False,False,True,False
4257,3.2,3.4,,,0.0,0.0,1.925,False,True,False,False
4258,2.2,3.6,,,1.0,1.5,1.775,False,False,True,False
4259,3.0,3.4,,,0.0,0.0,1.8,False,True,False,False
4260,1.4,2.4,,,0.0,-0.5,1.85,False,False,True,False
4261,2.0,4.0,,,1.0,1.5,1.9,False,True,False,False
4265,2.2,2.4,,,0.0,0.0,1.825,False,True,False,False
4271,4.2,2.8,,,-1.0,-1.5,1.825,False,False,True,False
4272,3.0,2.6,,,0.0,-0.5,1.9,False,True,False,False
4274,2.2,2.8,,,0.0,-0.5,1.9,False,True,False,False
4275,4.2,2.4,,,-1.5,-2.0,1.85,False,True,False,False
4276,3.0,1.0,,,-0.5,-0.5,1.925,False,False,True,False
4277,4.0,2.6,,,0.0,-0.5,1.825,False,False,True,False
4278,2.4,2.8,,,0.0,0.5,1.85,False,False,True,False
4279,4.2,1.6,,,-1.0,-1.5,1.825,False,False,False,True
4280,3.0,1.0,,,-1.0,-1.5,1.85,False,False,False,True
4281,4.0,2.2,,,0.0,0.5,1.775,False,True,False,False
4282,2.4,2.8,,,0.0,-0.5,1.9,False,False,False,True
4283,2.0,2.8,,,0.0,0.0,1.8,False,False,True,False
4284,4.0,1.0,,,-0.5,-0.5,1.85,False,True,False,False
4285,3.2,3.6,,,0.5,0.5,1.85,False,True,False,False
4286,4.2,2.8,,,-1.0,-1.5,1.8,False,False,True,False
4287,2.0,2.4,,,-0.5,-0.5,1.9,False,True,False,False
4288,3.2,1.0,,,-0.5,-0.5,1.9,False,False,True,False
4289,3.0,3.6,,,0.0,0.5,1.85,False,True,False,False
4290,2.0,2.8,,,0.0,-0.5,1.85,False,False,True,False
4291,1.4,4.0,,,1.0,1.5,1.825,False,True,False,False
4292,3.2,2.4,,,0.0,0.5,1.775,False,False,True,False
4293,1.2,3.2,,,0.0,0.5,1.85,False,False,False,True
4294,1.4,2.8,,,0.0,0.0,1.825,False,False,True,False
4295,2.4,4.0,,,1.5,1.5,1.85,False,True,False,False
4296,3.0,2.4,,,0.5,0.5,1.875,False,True,False,False
4297,3.2,1.8,,,0.0,0.5,1.875,False,True,False,False
4298,2.4,2.2,,,0.0,-0.5,1.825,False,True,False,False
4299,1.4,3.8,,,1.0,1.5,1.875,False,False,False,True
4300,3.0,3.2,,,1.0,1.0,1.9,False,False,True,False
4302,2.6,2.2,,,0.0,0.5,1.85,False,True,False,False
4303,2.4,2.8,,,0.0,0.0,1.875,False,False,True,False
4307,2.8,2.8,,,0.0,0.5,1.875,False,True,False,False
4308,3.0,2.4,,,0.5,0.5,1.825,False,True,False,False
4309,2.8,2.4,,,0.0,-0.5,1.8,False,False,False,True
4313,2.8,1.8,,,0.0,-0.5,1.85,False,False,False,True
4314,2.6,3.0,,,0.5,0.5,1.8,False,False,True,False
4315,3.6,2.2,,,-0.5,-1.0,1.85,False,False,True,False
4316,2.6,1.4,,,-0.5,-0.5,1.825,False,False,True,False
4317,1.2,2.4,,,0.0,-0.5,1.825,False,True,False,False
4318,2.8,1.4,,,-1.0,-1.0,1.8,False,False,False,True
4319,1.2,2.4,,,0.0,0.0,1.9,False,True,False,False
4320,2.8,3.0,,,0.0,0.5,1.85,False,False,True,False
4321,3.6,2.8,,,-1.0,-1.5,1.85,False,False,True,False
4322,1.2,1.4,,,-0.5,-0.5,1.85,False,False,True,False
4323,3.2,3.2,,,0.5,1.0,1.85,False,True,False,False
4325,1.4,3.0,,,0.0,0.0,1.8,False,True,False,False
4326,3.2,1.4,,,-0.5,-0.5,1.85,False,False,True,False
4327,2.6,3.2,,,0.0,0.5,1.8,False,False,True,False
4328,3.6,3.0,,,-1.0,-1.5,1.8,False,True,False,False
4329,1.4,2.2,,,0.0,-0.5,1.8,False,True,False,False
4332,2.4,3.0,,,0.0,-0.5,1.8,False,False,False,True
4333,2.8,3.8,,,0.5,1.0,1.85,False,False,True,False
4338,2.8,2.0,,,-1.0,-1.5,1.85,False,False,True,False
4339,1.25,1.2,,,0.0,0.5,1.85,False,False,True,False
4340,3.8,2.6,,,0.0,0.5,1.85,False,False,True,False
4341,2.0,3.2,,,0.0,0.0,1.9,False,False,True,False
4342,2.8,1.25,,,-1.0,-1.0,1.85,False,False,True,False
4343,2.8,1.2,,,0.5,1.0,1.9,False,False,True,False
4352,3.8,1.8,,,0.5,0.5,1.8,False,False,True,False
4353,2.8,2.6,,,-1.0,-1.0,1.8,False,False,True,False
4354,1.0,1.2,,,0.5,0.5,1.8,False,False,True,False
4356,2.6,1.8,,,0.0,0.5,1.85,False,True,False,False
